month,month_name,regime,policy,picking_workers,packing_workers,dispatch_workers,total_workers,total_orders,urgent_orders,normal_orders,urgent_share,total_sla,urgent_sla,normal_sla,mean_system_time_min,p90_system_time_min,urgent_late_orders,normal_late_orders,completed_orders,unfinished_orders,unfinished_urgent_orders,unfinished_normal_orders,backlog_share,estimated_late_cost,estimated_worker_cost,estimated_total_cost,sla_violation,picking_utilisation,picking_avg_wait_min,picking_p95_wait_min,picking_avg_queue_len,picking_max_queue_len,picking_late_wait_share,picking_pressure_score,packing_utilisation,packing_avg_wait_min,packing_p95_wait_min,packing_avg_queue_len,packing_max_queue_len,packing_late_wait_share,packing_pressure_score,dispatch_utilisation,dispatch_avg_wait_min,dispatch_p95_wait_min,dispatch_avg_queue_len,dispatch_max_queue_len,dispatch_late_wait_share,dispatch_pressure_score,p90_total_cost,prob_meets_sla_targets,feasible,replication_count,urgent_sla_target,normal_sla_target,cost_late_urgent,cost_late_normal,worker_cost_per_hour,hours_per_worker_month,p_urgent_overall,p_urgent_pick,p_urgent_pack,p_urgent_dispatch,decisions_total,decisions_pick,decisions_pack,decisions_dispatch,evaluation_stage
12,December,s27_15_7,rl3_dqn,27,15,7,49,41687.0,10401.333333333334,31285.666666666668,0.24946666666666664,0.9496844115092342,0.9994569226045065,0.9330778315273687,162.30680541836617,493.8881839904356,5.666666666666667,2104.6666666666665,39576.666666666664,2110.3333333333335,5.666666666666667,2104.6666666666665,0.050333333333333334,21131.666666666668,141120.0,162251.66666666666,0.0,0.7703333333333333,148.2,543.2366666666666,658.3843333333334,3152.3333333333335,0.9981333333333332,0.9077333333333334,0.7235666666666667,0.4133333333333334,1.7633333333333334,1.713,32.666666666666664,0.0018666666666666664,0.29109999999999997,0.7655333333333333,5.666666666666667,22.12,23.594333333333335,133.66666666666666,0.0,0.322,171637.0,1.0,True,3,0.95,0.8,15.0,10.0,18.0,160.0,0.4395609594377958,0.26478036017357454,0.6011454230351672,1.0,48445.0,33298.666666666664,6705.0,8441.333333333334,validated
12,December,s27_15_7,urgent_first,27,15,7,49,41687.0,10401.333333333334,31285.666666666668,0.24946666666666664,0.9453134274707725,0.9995015933376067,0.9272299629702797,143.66479005059895,556.4019115822222,5.333333333333333,2290.6666666666665,39578.333333333336,2108.6666666666665,1.0,2107.6666666666665,0.05029999999999999,22986.666666666668,141120.0,164106.66666666666,0.0,0.7702333333333332,129.39666666666668,794.6566666666668,659.2833333333334,3150.0,0.9907,0.9062333333333333,0.7236333333333334,0.4266666666666667,1.4533333333333334,1.7833333333333332,31.666666666666668,0.0031666666666666666,0.2910333333333333,0.7655333333333333,4.993333333333333,10.100000000000001,22.572666666666667,143.33333333333334,0.006133333333333334,0.3159666666666667,174805.0,1.0,True,3,0.95,0.8,15.0,10.0,18.0,160.0,,,,,,,,,validated
12,December,s22_11_5,fifo,22,11,5,38,42772.0,10775.0,31997.0,0.2519,0.7124988310109417,0.38450116009280744,0.8229521517642279,372.77565326895837,1042.4203584133334,6632.0,5665.0,35213.0,7559.0,1894.0,5665.0,0.1767,156130.0,109440.0,265570.0,0.5655,0.8837,279.97,944.18,1296.231,5718.0,0.7778,0.909,0.9063,41.65,134.58,163.72,695.0,0.0986,0.4368,0.9524,80.83,249.02,314.748,1216.0,0.1236,0.508,,0.0,False,1,0.95,0.8,15.0,10.0,18.0,160.0,,,,,,,,,screening
12,December,s22_11_5,rl3_dqn,22,11,5,38,42772.0,10775.0,31997.0,0.2519,0.7885532591414944,0.9979582366589327,0.7180360658811764,323.9906554506089,918.8474551971466,22.0,9022.0,34723.0,8049.0,22.0,8027.0,0.1882,90550.0,109440.0,199990.0,0.082,0.8837,255.71,1196.95,1336.91,5904.0,0.8017,0.9138,0.9063,50.43,228.64,212.118,916.0,0.1148,0.4571,0.9524,80.61,360.68,338.972,1306.0,0.0834,0.511,,0.0,False,1,0.95,0.8,15.0,10.0,18.0,160.0,0.539652273397008,0.33466083436704314,0.6724905117131266,0.9006200628556867,57689.0,30634.0,15282.0,11773.0,screening
12,December,s22_11_5,urgent_first,22,11,5,38,42772.0,10775.0,31997.0,0.2519,0.7930421771252221,0.9831090487238979,0.7290370972278651,223.14281613256085,788.8391577,182.0,8670.0,34736.0,8036.0,1.0,8035.0,0.1879,89430.0,109440.0,198870.0,0.071,0.8837,151.76,983.46,1334.385,5883.0,0.5506,0.8636,0.9063,27.75,67.64,207.903,907.0,0.1765,0.4384,0.9524,45.79,236.91,343.969,1311.0,0.2728,0.5344,,0.0,False,1,0.95,0.8,15.0,10.0,18.0,160.0,,,,,,,,,screening
12,December,s26_13_7,fifo,26,13,7,46,42772.0,10775.0,31997.0,0.2519,0.8248152997287945,0.5890487238979119,0.9042097696659062,216.43119238261323,624.5384946100003,4428.0,3065.0,38699.0,4073.0,1008.0,3065.0,0.0952,97070.0,132480.0,229550.0,0.361,0.7898,188.37,643.39,839.223,3789.0,0.9202,0.9,0.8147,22.16,76.57,91.815,496.0,0.0794,0.3879,0.7477,0.17,0.65,0.69,11.0,0.0003,0.2995,,0.0,False,1,0.95,0.8,15.0,10.0,18.0,160.0,,,,,,,,,screening
12,December,s26_13_7,rl3_dqn,26,13,7,46,42772.0,10775.0,31997.0,0.2519,0.8994201814271019,0.9984222737819025,0.8660811951120417,214.7430867137552,804.8454838709333,17.0,4285.0,38470.0,4302.0,17.0,4285.0,0.1006,43105.0,132480.0,175585.0,0.0,0.7896,184.73,798.95,865.111,3915.0,0.9981,0.9155,0.8147,28.12,100.37,121.731,634.0,0.0019,0.3788,0.7481,0.19,0.75,0.753,10.0,0.0,0.2996,,1.0,True,1,0.95,0.8,15.0,10.0,18.0,160.0,0.3496145993257467,0.2831760630673674,0.36244259744202817,0.9138755980861244,63181.0,33488.0,26349.0,3344.0,screening
12,December,s26_13_7,urgent_first,26,13,7,46,42772.0,10775.0,31997.0,0.2519,0.8911671186757691,0.9977726218097448,0.8552676813451261,153.13449233084293,524.9189964,24.0,4631.0,38461.0,4311.0,1.0,4310.0,0.1008,46670.0,132480.0,179150.0,0.0,0.7897,128.6,845.15,863.945,3894.0,0.9365,0.9032,0.8147,19.19,42.16,121.24,651.0,0.0634,0.3721,0.748,0.18,0.72,0.732,9.0,0.0001,0.2996,,1.0,True,1,0.95,0.8,15.0,10.0,18.0,160.0,,,,,,,,,screening
12,December,s26_14_6,fifo,26,14,6,46,42772.0,10775.0,31997.0,0.2519,0.8021836715608341,0.5502552204176334,0.8870206581867051,245.42713454548212,727.5833154000002,4846.0,3615.0,37964.0,4808.0,1193.0,3615.0,0.1124,108840.0,132480.0,241320.0,0.3997,0.7898,188.37,643.39,839.223,3789.0,0.8419,0.8843,0.7659,0.54,1.72,2.206,21.0,0.0013,0.3077,0.8558,56.84,187.06,239.503,1223.0,0.1568,0.4892,,0.0,False,1,0.95,0.8,15.0,10.0,18.0,160.0,,,,,,,,,screening
12,December,s26_14_6,rl3_dqn,26,14,6,46,42772.0,10775.0,31997.0,0.2519,0.8804825586832508,0.9995359628770302,0.8403912866831266,238.06641795008034,795.1208602150266,5.0,5107.0,37660.0,5112.0,5.0,5107.0,0.1195,51145.0,132480.0,183625.0,0.0,0.7897,184.73,800.15,865.382,3915.0,0.9942,0.9147,0.7679,1.2,5.05,4.877,53.0,0.0058,0.3107,0.8558,61.64,257.59,279.444,1422.0,0.0,0.4712,,1.0,True,1,0.95,0.8,15.0,10.0,18.0,160.0,0.5601080137250523,0.3392431200825946,0.7168899826816152,1.0,49253.0,28089.0,10971.0,10193.0,screening
12,December,s26_14_6,urgent_first,26,14,6,46,42772.0,10775.0,31997.0,0.2519,0.8722762554942486,0.9952668213457077,0.8308591430446605,171.47833191981692,579.5571684566678,51.0,5412.0,37674.0,5098.0,1.0,5097.0,0.1192,54885.0,132480.0,187365.0,0.0,0.7897,128.6,845.15,863.945,3894.0,0.9188,0.8996,0.7679,1.2,3.33,4.957,51.0,0.0066,0.3103,0.8558,40.58,247.02,279.184,1409.0,0.0746,0.4788,,1.0,True,1,0.95,0.8,15.0,10.0,18.0,160.0,,,,,,,,,screening
12,December,s27_13_6,fifo,27,13,6,46,42772.0,10775.0,31997.0,0.2519,0.8022070513419994,0.5502552204176334,0.8870519111166671,245.40045705503172,727.5666666583334,4846.0,3614.0,37966.0,4806.0,1192.0,3614.0,0.1124,108830.0,132480.0,241310.0,0.3997,0.7686,172.77,601.76,764.458,3751.0,0.7647,0.8604,0.8148,39.01,136.33,165.343,917.0,0.143,0.4436,0.8558,36.69,119.52,150.838,739.0,0.0923,0.44,,0.0,False,1,0.95,0.8,15.0,10.0,18.0,160.0,,,,,,,,,screening
12,December,s27_13_6,rl3_dqn,27,13,6,46,42772.0,10775.0,31997.0,0.2519,0.8805059384644159,0.9987935034802784,0.8406725630527861,238.20128129467443,794.4903225806667,13.0,5098.0,37661.0,5111.0,13.0,5098.0,0.1195,51175.0,132480.0,183655.0,0.0,0.7686,171.58,745.13,788.201,3877.0,0.8431,0.876,0.8147,44.17,178.0,198.244,1055.0,0.1569,0.4547,0.8558,37.38,124.53,162.558,811.0,0.0,0.415,,1.0,True,1,0.95,0.8,15.0,10.0,18.0,160.0,0.47262271180949295,0.30363860422882344,0.47234876316433994,0.9704170245252409,61730.0,30836.0,20415.0,10479.0,screening
12,December,s27_13_6,urgent_first,27,13,6,46,42772.0,10775.0,31997.0,0.2519,0.8720892172449266,0.9954524361948955,0.8305466137450386,177.55387520426663,586.4412186249999,49.0,5422.0,37676.0,5096.0,1.0,5095.0,0.1191,54955.0,132480.0,187435.0,0.0,0.7684,127.37,842.61,789.234,3859.0,0.8745,0.8823,0.8147,27.59,134.61,190.36,1048.0,0.0844,0.4189,0.8559,25.9,105.15,167.861,826.0,0.0412,0.4137,,1.0,True,1,0.95,0.8,15.0,10.0,18.0,160.0,,,,,,,,,screening
12,December,s27_13_7,fifo,27,13,7,47,42772.0,10775.0,31997.0,0.2519,0.8249789581969513,0.5896055684454756,0.9042410225958684,216.18690920508956,624.298225795,4422.0,3064.0,38700.0,4072.0,1008.0,3064.0,0.0952,96970.0,135360.0,232330.0,0.3604,0.7686,172.77,601.76,764.458,3751.0,0.8653,0.8805,0.8148,39.01,136.33,165.343,917.0,0.1344,0.4419,0.7477,0.17,0.65,0.693,9.0,0.0003,0.2996,,0.0,False,1,0.95,0.8,15.0,10.0,18.0,160.0,,,,,,,,,screening
12,December,s27_13_7,rl3_dqn,27,13,7,47,42772.0,10775.0,31997.0,0.2519,0.8994201814271019,0.9985150812064966,0.8660499421820795,214.50597040658295,804.5376702508732,16.0,4286.0,38470.0,4302.0,16.0,4286.0,0.1006,43100.0,135360.0,178460.0,0.0,0.7686,171.56,745.25,788.113,3875.0,0.9966,0.9067,0.8147,44.08,174.62,197.647,1054.0,0.0034,0.4228,0.7481,0.19,0.73,0.747,10.0,0.0,0.2996,,1.0,True,1,0.95,0.8,15.0,10.0,18.0,160.0,0.3427485908255738,0.2904704011970448,0.33464402533231263,0.9036710719530103,64222.0,32079.0,28738.0,3405.0,screening
12,December,s27_13_7,urgent_first,27,13,7,47,42772.0,10775.0,31997.0,0.2519,0.8914009164874217,0.9983294663573086,0.8553926930649749,158.41787248242332,538.1616128966668,18.0,4627.0,38497.0,4275.0,1.0,4274.0,0.0999,46540.0,135360.0,181900.0,0.0,0.7684,127.37,842.61,789.234,3859.0,0.9374,0.8949,0.8147,27.59,134.61,190.36,1048.0,0.0625,0.4145,0.7485,0.19,0.72,0.745,10.0,0.0001,0.2998,,1.0,True,1,0.95,0.8,15.0,10.0,18.0,160.0,,,,,,,,,screening
12,December,s27_14_6,fifo,27,14,6,47,42772.0,10775.0,31997.0,0.2519,0.8022070513419994,0.5502552204176334,0.8870519111166671,245.31269958782414,727.4100358333333,4846.0,3614.0,37966.0,4806.0,1192.0,3614.0,0.1124,108830.0,135360.0,244190.0,0.3997,0.7686,172.77,601.76,764.458,3751.0,0.7923,0.8659,0.772,4.52,15.25,18.768,120.0,0.0206,0.323,0.8558,69.24,230.32,296.849,1534.0,0.1871,0.5337,,0.0,False,1,0.95,0.8,15.0,10.0,18.0,160.0,,,,,,,,,screening
12,December,s27_14_6,rl3_dqn,27,14,6,47,42772.0,10775.0,31997.0,0.2519,0.8805059384644159,0.9992575406032482,0.8405162984029753,238.06146753070445,794.6994623656334,8.0,5103.0,37661.0,5111.0,8.0,5103.0,0.1195,51150.0,135360.0,186510.0,0.0,0.7686,171.57,745.75,788.327,3875.0,0.9247,0.8924,0.772,10.17,35.87,42.19,227.0,0.0753,0.3439,0.8558,68.87,298.85,318.381,1644.0,0.0,0.5031,,1.0,True,1,0.95,0.8,15.0,10.0,18.0,160.0,0.5525033143570147,0.3335945570476971,0.6772225225921062,0.9935747663551402,51292.0,28073.0,12947.0,10272.0,screening
12,December,s27_14_6,urgent_first,27,14,6,47,42772.0,10775.0,31997.0,0.2519,0.8720424576825961,0.9954524361948955,0.8304841078851142,175.6336976150762,587.2357526816668,49.0,5424.0,37662.0,5110.0,1.0,5109.0,0.1195,54975.0,135360.0,190335.0,0.0,0.7684,127.37,842.61,789.234,3859.0,0.8829,0.884,0.7721,7.28,16.55,38.618,234.0,0.072,0.3355,0.8558,44.69,314.84,320.528,1653.0,0.0451,0.5057,,1.0,True,1,0.95,0.8,15.0,10.0,18.0,160.0,,,,,,,,,screening
12,December,s27_14_8,fifo,27,14,8,49,42772.0,10775.0,31997.0,0.2519,0.8480548022070513,0.6265429234338747,0.9226489983435947,185.57962683688805,533.3766308166668,4024.0,2475.0,39497.0,3275.0,800.0,2475.0,0.0766,85110.0,141120.0,226230.0,0.3235,0.7686,172.77,601.76,764.458,3751.0,0.9799,0.9034,0.772,4.52,15.25,18.768,120.0,0.0199,0.3228,0.6677,0.08,0.42,0.321,8.0,0.0002,0.2673,,0.0,False,1,0.95,0.8,15.0,10.0,18.0,160.0,,,,,,,,,screening
12,December,s27_14_8,rl3_dqn,27,14,8,49,42772.0,10775.0,31997.0,0.2519,0.9188955391377537,0.9988863109048723,0.8919586211207301,187.8595458526115,675.38211469538,12.0,3457.0,39303.0,3469.0,12.0,3457.0,0.0811,34750.0,141120.0,175870.0,0.0,0.7685,171.56,745.1,788.091,3875.0,0.997,0.9068,0.7721,10.08,35.12,41.807,226.0,0.003,0.3292,0.6679,0.09,0.47,0.349,8.0,0.0,0.2674,,1.0,True,1,0.95,0.8,15.0,10.0,18.0,160.0,0.35605688202247193,0.27571441315531237,0.4246601031411158,0.9750124937531235,56960.0,33629.0,21330.0,2001.0,screening
12,December,s27_14_8,urgent_first,27,14,8,49,42772.0,10775.0,31997.0,0.2519,0.9098008042644721,0.9995359628770302,0.8795824608557052,142.49068374415188,486.0134408483334,5.0,3853.0,39312.0,3460.0,1.0,3459.0,0.0809,38605.0,141120.0,179725.0,0.0,0.7684,127.37,842.61,789.234,3859.0,0.9239,0.8922,0.7721,7.28,16.55,38.618,234.0,0.076,0.3363,0.6679,0.08,0.43,0.34,8.0,0.0001,0.2674,,1.0,True,1,0.95,0.8,15.0,10.0,18.0,160.0,,,,,,,,,screening
12,December,s27_15_8,fifo,27,15,8,50,42772.0,10775.0,31997.0,0.2519,0.8501122229495932,0.6282134570765662,0.9248367034409476,181.95689855628137,523.606720428334,4006.0,2405.0,39604.0,3168.0,763.0,2405.0,0.0741,84140.0,144000.0,228140.0,0.3218,0.7686,172.77,601.76,764.458,3751.0,0.999,0.9072,0.7226,0.28,1.12,1.171,17.0,0.0007,0.2899,0.6695,0.12,0.55,0.481,10.0,0.0003,0.2682,,0.0,False,1,0.95,0.8,15.0,10.0,18.0,160.0,,,,,,,,,screening
12,December,s27_15_8,rl3_dqn,27,15,8,50,42772.0,10775.0,31997.0,0.2519,0.9238052931824559,0.9992575406032482,0.89839672469294,180.76728026627484,629.8334050179568,8.0,3251.0,39513.0,3259.0,8.0,3251.0,0.0762,32630.0,144000.0,176630.0,0.0,0.7686,171.55,745.55,788.126,3873.0,1.0,0.9074,0.7241,0.38,1.57,1.58,31.0,0.0,0.2905,0.6712,0.14,0.65,0.559,12.0,0.0,0.2688,,1.0,True,1,0.95,0.8,15.0,10.0,18.0,160.0,0.38407703039590146,0.272997556739572,0.6763768115942029,1.0,43723.0,33971.0,6900.0,2852.0,screening
12,December,s27_15_8,urgent_first,27,15,8,50,42772.0,10775.0,31997.0,0.2519,0.9156691293369494,0.9999071925754061,0.8873019345563646,136.89957165178976,476.816326155,1.0,3606.0,39540.0,3232.0,1.0,3231.0,0.0756,36075.0,144000.0,180075.0,0.0,0.7684,127.37,842.61,789.234,3859.0,0.9995,0.9073,0.7244,0.4,1.47,1.664,26.0,0.0004,0.2906,0.6715,0.13,0.6,0.542,10.0,0.0001,0.2689,,1.0,True,1,0.95,0.8,15.0,10.0,18.0,160.0,,,,,,,,,screening
12,December,s28_14_7,fifo,28,14,7,49,42772.0,10775.0,31997.0,0.2519,0.8479379033012251,0.6262645011600928,0.9225864924836703,185.82568455643727,534.492043005,4027.0,2477.0,39494.0,3278.0,801.0,2477.0,0.0766,85175.0,141120.0,226295.0,0.3237,0.7488,157.38,561.78,693.116,3707.0,0.9052,0.8805,0.772,20.64,76.67,87.703,532.0,0.0922,0.3803,0.763,0.87,2.87,3.592,28.0,0.0027,0.3078,,0.0,False,1,0.95,0.8,15.0,10.0,18.0,160.0,,,,,,,,,screening
12,December,s28_14_7,rl3_dqn,28,14,7,49,42772.0,10775.0,31997.0,0.2519,0.9187318806695969,0.9986078886310905,0.8918336094008813,188.2644506486207,675.3527777777917,15.0,3461.0,39296.0,3476.0,15.0,3461.0,0.0813,34835.0,141120.0,175955.0,0.0,0.7489,157.88,694.08,714.631,3834.0,0.9846,0.8965,0.7721,25.77,96.9,113.462,655.0,0.0154,0.3706,0.7632,0.92,2.98,3.765,30.0,0.0,0.3071,,1.0,True,1,0.95,0.8,15.0,10.0,18.0,160.0,0.3767795667403298,0.276172896477465,0.3552060324472542,0.8714543579164518,66519.0,32505.0,26258.0,7756.0,screening
12,December,s28_14_7,urgent_first,28,14,7,49,42772.0,10775.0,31997.0,0.2519,0.9084213971757225,0.9995359628770302,0.8777385379879363,148.7650352373944,511.2652150450001,5.0,3912.0,39292.0,3480.0,1.0,3479.0,0.0814,39195.0,141120.0,180315.0,0.0,0.7487,125.41,821.7,718.367,3818.0,0.9349,0.8865,0.7721,16.85,31.36,110.408,665.0,0.0642,0.3543,0.7632,0.89,2.68,3.67,27.0,0.001,0.307,,1.0,True,1,0.95,0.8,15.0,10.0,18.0,160.0,,,,,,,,,screening
