month,month_name,total_orders,urgent_orders,normal_orders,urgent_share,best_total_regime,best_total_policy,best_total_workers,best_total_picking_workers,best_total_packing_workers,best_total_dispatch_workers,best_total_sla,best_total_urgent_sla,best_total_normal_sla,best_total_late_cost,best_total_labour_cost,best_total_cost,best_rl3_regime,best_rl3_workers,best_rl3_sla,best_rl3_urgent_sla,best_rl3_normal_sla,best_rl3_late_cost,best_rl3_labour_cost,best_rl3_total_cost,best_rl3_gap_vs_cheapest,min_urgent_regime,min_urgent_policy,min_urgent_workers,min_urgent_sla,min_urgent_urgent_sla,min_urgent_normal_sla,min_urgent_late_cost,min_urgent_labour_cost,min_urgent_total_cost,min_total_sla_regime,min_total_sla_policy,min_total_sla_workers,min_total_sla,min_total_sla_urgent_sla,min_total_sla_normal_sla,min_total_sla_late_cost,min_total_sla_labour_cost,min_total_sla_total_cost,best_urgent_first_regime,best_urgent_first_workers,best_urgent_first_sla,best_urgent_first_urgent_sla,best_urgent_first_normal_sla,best_urgent_first_late_cost,best_urgent_first_labour_cost,best_urgent_first_total_cost,min_feasible_regime,min_feasible_policy,min_feasible_workers,min_feasible_sla,min_feasible_urgent_sla,min_feasible_normal_sla,min_feasible_late_cost,min_feasible_labour_cost,min_feasible_total_cost,rl3_minus_urgent_first_total_cost,cheapest_label,rl3_label,min_urgent_label,min_total_sla_label,min_feasible_label,managerial_interpretation_short
12,December,41687,10401,31285,0.2495,s25_14_7,rl3_dqn,46,25,14,7,0.9391,0.9993,0.919,25623.33,132480.0,158103.33,s25_14_7,46,0.9391,0.9993,0.919,25623.33,132480.0,158103.33,0.0,s25_14_7,rl3_dqn,46,0.9391,0.9993,0.919,25623.33,132480.0,158103.33,s25_14_7,fifo,46,0.8574,0.6085,0.9401,80115.0,132480.0,212595.0,s26_14_7,47,0.9386,0.9998,0.9182,25801.67,135360.0,161161.67,s25_14_7,rl3_dqn,46,0.9391,0.9993,0.919,25623.33,132480.0,158103.33,-3058.33,Cheapest: s25_14_7 + RL-3 DQN,Best RL-3: s25_14_7 + rl3_dqn (+$0 vs cheapest),Min urgent SLA≥95%: s25_14_7 + RL-3 DQN (46 workers),Min total SLA≥80%: s25_14_7 + FIFO (46 workers),Minimum feasible workforce: s25_14_7 + RL-3 DQN (46 workers),RL-3 DQN minimises total cost this month
