month,month_name,regime,policy,picking_workers,packing_workers,dispatch_workers,total_workers,total_orders,urgent_orders,normal_orders,urgent_share,total_sla,urgent_sla,normal_sla,mean_system_time_min,p90_system_time_min,urgent_late_orders,normal_late_orders,completed_orders,unfinished_orders,unfinished_urgent_orders,unfinished_normal_orders,backlog_share,estimated_late_cost,estimated_worker_cost,estimated_total_cost,p_urgent_overall,p_urgent_pick,p_urgent_pack,p_urgent_dispatch,decisions_total,decisions_pick,decisions_pack,decisions_dispatch,cost_late_urgent,cost_late_normal,worker_cost_per_hour,hours_per_worker_month,feasible,urgent_sla_target,normal_sla_target,sla_violation
7,July,s343,rl3_dqn,3,4,3,10,8400,663,7737,0.0789,0.12547619047619046,0.6606334841628959,0.07961742277368489,2601.0738539871095,5349.456702508994,225.0,7121.0,3487,4913,16,4897,0.5849,40105.0,24000.0,64105.0,0.19733484547774313,0.18579234972677597,1.0,0.0,3527.0,3477.0,50.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.0097
7,July,s222,fifo,2,2,2,6,8400,663,7737,0.0789,0.7060714285714286,0.07390648567119155,0.7602429882383352,857.6704185521073,1415.2737813566666,614.0,1855.0,6984,1416,105,1311,0.1686,21555.0,14400.0,35955.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.9159
7,July,s222,urgent_first,2,2,2,6,8400,663,7737,0.0789,0.7901190476190476,1.0,0.7721339020292103,243.853178534483,240.75591396666667,0.0,1763.0,6973,1427,0,1427,0.1699,8815.0,14400.0,23215.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.0279
7,July,s222,rl3_dqn,2,2,2,6,8400,663,7737,0.0789,0.12369047619047618,0.6380090497737556,0.07961742277368489,2601.0109536907703,5348.80738351258,240.0,7121.0,3487,4913,16,4897,0.5849,40405.0,14400.0,54805.0,0.1959670548139733,0.18579234972677597,1.0,0.0,3521.0,3477.0,44.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.0324
7,July,s231,fifo,2,3,1,6,8400,663,7737,0.0789,0.705,0.07088989441930618,0.7593382447977253,859.2766637792931,1415.6929928299999,616.0,1862.0,6984,1416,105,1311,0.1686,21630.0,14400.0,36030.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.9198
7,July,s231,urgent_first,2,3,1,6,8400,663,7737,0.0789,0.7901190476190476,1.0,0.7721339020292103,245.58004167325637,242.26111110666665,0.0,1763.0,6973,1427,0,1427,0.1699,8815.0,14400.0,23215.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.0279
7,July,s231,rl3_dqn,2,3,1,6,8400,663,7737,0.0789,0.12154761904761904,0.6108597285067874,0.07961742277368489,2601.0022403746434,5348.80738351258,258.0,7121.0,3487,4913,16,4897,0.5849,40765.0,14400.0,55165.0,0.1977897421365826,0.18579234972677597,1.0,0.0,3529.0,3477.0,52.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.0595
7,July,s321,fifo,3,2,1,6,8400,663,7737,0.0789,0.8495238095238096,0.12217194570135746,0.9118521390719917,484.7851012706403,751.2535842166667,582.0,682.0,7667,733,51,682,0.0873,15050.0,14400.0,29450.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.8278
7,July,s321,urgent_first,3,2,1,6,8400,663,7737,0.0789,0.8819047619047619,1.0,0.8717849295592607,209.1880352237401,227.78521504166667,0.0,992.0,7646,754,0,754,0.0898,4960.0,14400.0,19360.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
7,July,s321,rl3_dqn,3,2,1,6,8400,663,7737,0.0789,0.12321428571428572,0.6319758672699849,0.07961742277368489,2601.0171672458796,5348.80738351258,244.0,7121.0,3487,4913,16,4897,0.5849,40485.0,14400.0,54885.0,0.1962510650383414,0.1858457997698504,1.0,0.0,3521.0,3476.0,45.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.0384
7,July,s132,fifo,1,3,2,6,8400,663,7737,0.0789,0.08976190476190476,0.01809954751131222,0.09590280470466589,2859.1776817140208,5031.817634403334,651.0,6995.0,3515,4885,379,4506,0.5815,47995.0,14400.0,62395.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,1.636
7,July,s132,urgent_first,1,3,2,6,8400,663,7737,0.0789,0.39130952380952383,1.0,0.3391495411658266,214.1171281878418,168.97365591,0.0,5113.0,3438,4962,0,4962,0.5907,25565.0,14400.0,39965.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.4609
7,July,s132,rl3_dqn,1,3,2,6,8400,663,7737,0.0789,0.12142857142857143,0.6093514328808446,0.07961742277368489,2600.9979625809333,5348.80738351258,259.0,7121.0,3487,4913,16,4897,0.5849,40785.0,14400.0,55185.0,0.19687943262411348,0.18579234972677597,1.0,0.0,3525.0,3477.0,48.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.061
8,August,s332,fifo,3,3,2,8,8400,683,7717,0.0813,0.9977380952380952,0.9941434846266471,0.9980562394712972,39.01136318776597,71.80698923333333,4.0,15.0,8381,19,4,15,0.0023,155.0,19200.0,19355.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
8,August,s332,urgent_first,3,3,2,8,8400,683,7717,0.0813,0.9983333333333333,1.0,0.998185823506544,39.386352480529055,138.69659497499998,0.0,14.0,8386,14,0,14,0.0017,70.0,19200.0,19270.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
8,August,s332,rl3_dqn,3,3,2,8,8400,683,7717,0.0813,0.13071428571428573,0.7027818448023426,0.08008293378255799,2543.249850247235,5405.86390681002,203.0,7099.0,3425,4975,17,4958,0.5923,39555.0,19200.0,58755.0,0.20422331501301708,0.19490781387181738,1.0,0.0,3457.0,3417.0,40.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.9671
8,August,s232,fifo,2,3,2,7,8400,683,7717,0.0813,0.6132142857142857,0.07613469985358712,0.6607489957237268,886.5856986214884,1623.84082436,631.0,2618.0,6927,1473,111,1362,0.1754,25710.0,16800.0,42510.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,1.0131
8,August,s232,urgent_first,2,3,2,7,8400,683,7717,0.0813,0.78,1.0,0.7605287028638071,243.6162462576056,244.23311826666668,0.0,1848.0,6905,1495,0,1495,0.178,9240.0,16800.0,26040.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.0395
8,August,s232,rl3_dqn,2,3,2,7,8400,683,7717,0.0813,0.13035714285714287,0.698389458272328,0.08008293378255799,2543.185684797113,5405.86390681002,206.0,7099.0,3425,4975,17,4958,0.5923,39615.0,16800.0,56415.0,0.20537261698440207,0.19490781387181738,1.0,0.0,3462.0,3417.0,45.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.9715
8,August,s432,fifo,4,3,2,9,8400,683,7717,0.0813,0.9998809523809524,1.0,0.9998704159647531,16.101576792320518,28.399139773333328,0.0,1.0,8399,1,0,1,0.0001,5.0,21600.0,21605.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
8,August,s432,urgent_first,4,3,2,9,8400,683,7717,0.0813,0.9998809523809524,1.0,0.9998704159647531,16.152082804941063,27.51448027333332,0.0,1.0,8399,1,0,1,0.0001,5.0,21600.0,21605.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
8,August,s432,rl3_dqn,4,3,2,9,8400,683,7717,0.0813,0.1325,0.7247437774524158,0.08008293378255799,2543.327037595166,5407.653906810019,188.0,7099.0,3425,4975,17,4958,0.5923,39255.0,21600.0,60855.0,0.204683434518647,0.19490781387181738,1.0,0.0,3459.0,3417.0,42.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.9452
8,August,s322,fifo,3,2,2,7,8400,683,7717,0.0813,0.9953571428571428,0.9926793557833089,0.9955941428016069,50.19040072149663,90.92275984999999,5.0,34.0,8361,39,5,34,0.0046,270.0,16800.0,17070.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
8,August,s322,urgent_first,3,2,2,7,8400,683,7717,0.0813,0.9960714285714286,1.0,0.9957237268368537,50.809203647639535,160.6643369066667,0.0,33.0,8367,33,0,33,0.0039,165.0,16800.0,16965.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
8,August,s322,rl3_dqn,3,2,2,7,8400,683,7717,0.0813,0.13130952380952382,0.7101024890190337,0.08008293378255799,2543.2850229966266,5407.653906810019,198.0,7099.0,3425,4975,17,4958,0.5923,39455.0,16800.0,56255.0,0.20399305555555555,0.19490781387181738,1.0,0.0,3456.0,3417.0,39.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.9598
8,August,s342,fifo,3,4,2,9,8400,683,7717,0.0813,0.9978571428571429,0.9956076134699854,0.9980562394712972,38.93208536580171,71.82046594833335,3.0,15.0,8382,18,3,15,0.0021,135.0,21600.0,21735.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
8,August,s342,urgent_first,3,4,2,9,8400,683,7717,0.0813,0.9983333333333333,1.0,0.998185823506544,39.30931535516138,138.47894264166666,0.0,14.0,8386,14,0,14,0.0017,70.0,21600.0,21670.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
8,August,s342,rl3_dqn,3,4,2,9,8400,683,7717,0.0813,0.13035714285714287,0.698389458272328,0.08008293378255799,2543.2594414881105,5405.86390681002,206.0,7099.0,3425,4975,17,4958,0.5923,39615.0,21600.0,61215.0,0.20353213665315575,0.19490781387181738,1.0,0.0,3454.0,3417.0,37.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.9715
8,August,s331,fifo,3,3,1,7,8400,683,7717,0.0813,0.8507142857142858,0.1815519765739385,0.909939095503434,485.70264703244675,834.1179211333333,559.0,695.0,7651,749,54,695,0.0892,14655.0,16800.0,31455.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7684
8,August,s331,urgent_first,3,3,1,7,8400,683,7717,0.0813,0.8778571428571429,1.0,0.8670467798367241,195.07544358759543,235.00985661666667,0.0,1026.0,7641,759,0,759,0.0904,5130.0,16800.0,21930.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
8,August,s331,rl3_dqn,3,3,1,7,8400,683,7717,0.0813,0.13035714285714287,0.698389458272328,0.08008293378255799,2543.204001098816,5405.86390681002,206.0,7099.0,3425,4975,17,4958,0.5923,39615.0,16800.0,56415.0,0.20445344129554655,0.19490781387181738,1.0,0.0,3458.0,3417.0,41.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.9715
8,August,s333,fifo,3,3,3,9,8400,683,7717,0.0813,0.9978571428571429,0.9956076134699854,0.9980562394712972,38.86341440421737,71.66218637833333,3.0,15.0,8382,18,3,15,0.0021,135.0,21600.0,21735.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
8,August,s333,urgent_first,3,3,3,9,8400,683,7717,0.0813,0.9983333333333333,1.0,0.998185823506544,39.227244045836315,138.399014325,0.0,14.0,8386,14,0,14,0.0017,70.0,21600.0,21670.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
8,August,s333,rl3_dqn,3,3,3,9,8400,683,7717,0.0813,0.1325,0.7247437774524158,0.08008293378255799,2543.3170765246077,5408.847240143353,188.0,7099.0,3425,4975,17,4958,0.5923,39255.0,21600.0,60855.0,0.2028397565922921,0.19490781387181738,1.0,0.0,3451.0,3417.0,34.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.9452
8,August,s221,fifo,2,2,1,5,8400,683,7717,0.0813,0.6129761904761905,0.07613469985358712,0.6604898276532332,887.8622623850381,1624.6728673766668,631.0,2620.0,6922,1478,112,1366,0.176,25720.0,12000.0,37720.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,1.0134
8,August,s221,urgent_first,2,2,1,5,8400,683,7717,0.0813,0.7794047619047619,1.0,0.7598807826875729,245.18867642411112,246.07471324833335,0.0,1853.0,6900,1500,0,1500,0.1786,9265.0,12000.0,21265.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.0401
8,August,s221,rl3_dqn,2,2,1,5,8400,683,7717,0.0813,0.12857142857142856,0.6764275256222547,0.08008293378255799,2543.2276166705924,5405.86390681002,221.0,7099.0,3425,4975,17,4958,0.5923,39915.0,12000.0,51915.0,0.20720461095100864,0.19490781387181738,1.0,0.0,3470.0,3417.0,53.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.9935
8,August,s443,fifo,4,4,3,11,8400,683,7717,0.0813,0.9998809523809524,1.0,0.9998704159647531,14.595645530662381,26.565053759999998,0.0,1.0,8399,1,0,1,0.0001,5.0,26400.0,26405.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
8,August,s443,urgent_first,4,4,3,11,8400,683,7717,0.0813,0.9998809523809524,1.0,0.9998704159647531,14.62247610573084,24.337777776666663,0.0,1.0,8399,1,0,1,0.0001,5.0,26400.0,26405.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
8,August,s443,rl3_dqn,4,4,3,11,8400,683,7717,0.0813,0.13273809523809524,0.7276720351390923,0.08008293378255799,2543.3472857703496,5408.847240143353,186.0,7099.0,3425,4975,17,4958,0.5923,39215.0,26400.0,65615.0,0.20461760461760461,0.19490781387181738,0.8958333333333334,0.0,3465.0,3417.0,48.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.9422
8,August,s442,fifo,4,4,2,10,8400,683,7717,0.0813,0.9998809523809524,1.0,0.9998704159647531,15.277798167881096,27.409605723333332,0.0,1.0,8399,1,0,1,0.0001,5.0,24000.0,24005.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
8,August,s442,urgent_first,4,4,2,10,8400,683,7717,0.0813,0.9998809523809524,1.0,0.9998704159647531,15.329887702349486,25.77383512,0.0,1.0,8399,1,0,1,0.0001,5.0,24000.0,24005.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
8,August,s442,rl3_dqn,4,4,2,10,8400,683,7717,0.0813,0.1319047619047619,0.7174231332357247,0.08008293378255799,2543.3194609528305,5405.86390681002,193.0,7099.0,3425,4975,17,4958,0.5923,39355.0,24000.0,63355.0,0.20376266280752534,0.19490781387181738,1.0,0.0,3455.0,3417.0,38.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.9525
8,August,s433,fifo,4,3,3,10,8400,683,7717,0.0813,0.9998809523809524,1.0,0.9998704159647531,15.731671644882324,27.89422938,0.0,1.0,8399,1,0,1,0.0001,5.0,24000.0,24005.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
8,August,s433,urgent_first,4,3,3,10,8400,683,7717,0.0813,0.9998809523809524,1.0,0.9998704159647531,15.783312713263483,27.072114683333332,0.0,1.0,8399,1,0,1,0.0001,5.0,24000.0,24005.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
8,August,s433,rl3_dqn,4,3,3,10,8400,683,7717,0.0813,0.13297619047619047,0.7306002928257687,0.08008293378255799,2543.3397188603735,5408.847240143353,184.0,7099.0,3425,4975,17,4958,0.5923,39175.0,24000.0,63175.0,0.20271833429728167,0.19490781387181738,0.8536585365853658,0.0,3458.0,3417.0,41.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.9393
8,August,s343,fifo,3,4,3,10,8400,683,7717,0.0813,0.9979761904761905,0.9956076134699854,0.998185823506544,38.74927042593145,71.50996415333334,3.0,14.0,8383,17,3,14,0.002,130.0,24000.0,24130.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
8,August,s343,urgent_first,3,4,3,10,8400,683,7717,0.0813,0.9983333333333333,1.0,0.998185823506544,39.11586396792869,138.38512544166667,0.0,14.0,8386,14,0,14,0.0017,70.0,24000.0,24070.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
8,August,s343,rl3_dqn,3,4,3,10,8400,683,7717,0.0813,0.1319047619047619,0.7174231332357247,0.08008293378255799,2543.3253441645093,5407.653906810019,193.0,7099.0,3425,4975,17,4958,0.5923,39355.0,24000.0,63355.0,0.20422331501301708,0.19490781387181738,1.0,0.0,3457.0,3417.0,40.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.9525
8,August,s222,fifo,2,2,2,6,8400,683,7717,0.0813,0.6130952380952381,0.07613469985358712,0.6606194116884799,886.7865118643546,1623.84082436,631.0,2619.0,6927,1473,111,1362,0.1754,25715.0,14400.0,40115.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,1.0132
8,August,s222,urgent_first,2,2,2,6,8400,683,7717,0.0813,0.7798809523809523,1.0,0.7603991188285604,243.2182404377976,244.08021504333345,0.0,1849.0,6903,1497,0,1497,0.1782,9245.0,14400.0,23645.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.0396
8,August,s222,rl3_dqn,2,2,2,6,8400,683,7717,0.0813,0.13035714285714287,0.698389458272328,0.08008293378255799,2543.227217643828,5405.86390681002,206.0,7099.0,3425,4975,17,4958,0.5923,39615.0,14400.0,54015.0,0.20422331501301708,0.19490781387181738,1.0,0.0,3457.0,3417.0,40.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.9715
8,August,s231,fifo,2,3,1,6,8400,683,7717,0.0813,0.6129761904761905,0.07613469985358712,0.6604898276532332,887.730051078094,1624.3474014266667,631.0,2620.0,6922,1478,112,1366,0.176,25720.0,14400.0,40120.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,1.0134
8,August,s231,urgent_first,2,3,1,6,8400,683,7717,0.0813,0.7794047619047619,1.0,0.7598807826875729,245.04998817414977,245.5256630750001,0.0,1853.0,6900,1500,0,1500,0.1786,9265.0,14400.0,23665.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.0401
8,August,s231,rl3_dqn,2,3,1,6,8400,683,7717,0.0813,0.12845238095238096,0.6749633967789166,0.08008293378255799,2543.233441488111,5405.86390681002,222.0,7099.0,3425,4975,17,4958,0.5923,39935.0,14400.0,54335.0,0.20583140877598152,0.19490781387181738,1.0,0.0,3464.0,3417.0,47.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.995
8,August,s321,fifo,3,2,1,6,8400,683,7717,0.0813,0.8507142857142858,0.1815519765739385,0.909939095503434,485.8259816727988,834.2620071666666,559.0,695.0,7651,749,54,695,0.0892,14655.0,14400.0,29055.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7684
8,August,s321,urgent_first,3,2,1,6,8400,683,7717,0.0813,0.8809523809523809,1.0,0.8704159647531424,189.29030843517137,229.1453763433333,0.0,1000.0,7644,756,0,756,0.09,5000.0,14400.0,19400.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
8,August,s321,rl3_dqn,3,2,1,6,8400,683,7717,0.0813,0.13023809523809524,0.6969253294289898,0.08008293378255799,2543.2115436778913,5405.86390681002,207.0,7099.0,3425,4975,17,4958,0.5923,39635.0,14400.0,54035.0,0.20514302224790523,0.19490781387181738,1.0,0.0,3461.0,3417.0,44.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.973
8,August,s132,fifo,1,3,2,6,8400,683,7717,0.0813,0.09892857142857144,0.016105417276720352,0.10625890890242322,2856.05179681699,5082.56537634,672.0,6897.0,3500,4900,396,4504,0.5833,47925.0,14400.0,62325.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,1.6276
8,August,s132,urgent_first,1,3,2,6,8400,683,7717,0.0813,0.3842857142857143,1.0,0.32979136970325257,217.12151706844412,169.33544802,0.0,5172.0,3385,5015,0,5015,0.597,25860.0,14400.0,40260.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.4702
8,August,s132,rl3_dqn,1,3,2,6,8400,683,7717,0.0813,0.12857142857142856,0.6764275256222547,0.08008293378255799,2543.212069225337,5405.86390681002,221.0,7099.0,3425,4975,17,4958,0.5923,39915.0,14400.0,54315.0,0.20537261698440207,0.19490781387181738,1.0,0.0,3462.0,3417.0,45.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.9935
9,September,s853,fifo,8,5,3,16,16800,2055,14745,0.1223,0.9955952380952381,0.9961070559610705,0.9955239064089522,38.91713897714536,66.22962961666667,8.0,66.0,16726,74,8,66,0.0044,490.0,38400.0,38890.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s853,urgent_first,8,5,3,16,16800,2055,14745,0.1223,0.9954761904761905,1.0,0.9948457104103086,39.14461163897493,130.37851850666667,0.0,76.0,16724,76,0,76,0.0045,380.0,38400.0,38780.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s853,rl3_dqn,8,5,3,16,16800,2055,14745,0.1223,0.12607142857142858,0.9854014598540146,0.006307222787385555,1074.7419835358687,5299.7759259259,30.0,14652.0,2551,14249,30,14219,0.8482,73860.0,38400.0,112260.0,0.7966300940438872,0.7961508248232522,1.0,0.0,2552.0,2546.0,6.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7937
9,September,s753,fifo,7,5,3,15,16800,2055,14745,0.1223,0.9922619047619048,0.9931873479318735,0.9921329264157341,52.333123478351325,91.44092591833333,14.0,116.0,16670,130,14,116,0.0077,860.0,36000.0,36860.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s753,urgent_first,7,5,3,15,16800,2055,14745,0.1223,0.9920238095238095,1.0,0.9909121736181756,52.17980585083003,175.99722221666667,0.0,134.0,16666,134,0,134,0.008,670.0,36000.0,36670.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s753,rl3_dqn,7,5,3,15,16800,2055,14745,0.1223,0.12607142857142858,0.9854014598540146,0.006307222787385555,1074.438644975827,5300.242592592566,30.0,14652.0,2551,14249,30,14219,0.8482,73860.0,36000.0,109860.0,0.7961583692669542,0.7961508248232522,0.8,0.0,2551.0,2546.0,5.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7937
9,September,s953,fifo,9,5,3,17,16800,2055,14745,0.1223,0.99625,0.9961070559610705,0.9962699220074601,37.183798362806954,63.66555554,8.0,55.0,16737,63,8,55,0.0037,435.0,40800.0,41235.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s953,urgent_first,9,5,3,17,16800,2055,14745,0.1223,0.9959523809523809,1.0,0.9953882672092235,37.38740115713902,115.83944443499999,0.0,68.0,16732,68,0,68,0.004,340.0,40800.0,41140.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s953,rl3_dqn,9,5,3,17,16800,2055,14745,0.1223,0.12607142857142858,0.9854014598540146,0.006307222787385555,1074.8405265908796,5299.7759259259,30.0,14652.0,2551,14249,30,14219,0.8482,73860.0,40800.0,114660.0,0.7960861056751468,0.7961508248232522,0.7777777777777778,0.0,2555.0,2546.0,9.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7937
9,September,s843,fifo,8,4,3,15,16800,2055,14745,0.1223,0.9907738095238096,0.9927007299270073,0.9905052560189895,66.12535562091819,114.86592592,15.0,140.0,16645,155,15,140,0.0092,1000.0,36000.0,37000.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s843,urgent_first,8,4,3,15,16800,2055,14745,0.1223,0.9908928571428571,1.0,0.9896236012207528,67.07524277841853,190.18703703333333,0.0,153.0,16647,153,0,153,0.0091,765.0,36000.0,36765.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s843,rl3_dqn,8,4,3,15,16800,2055,14745,0.1223,0.12607142857142858,0.9854014598540146,0.006307222787385555,1074.6450476937155,5299.7759259259,30.0,14652.0,2551,14249,30,14219,0.8482,73860.0,36000.0,109860.0,0.7966300940438872,0.7961508248232522,1.0,0.0,2552.0,2546.0,6.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7937
9,September,s863,fifo,8,6,3,17,16800,2055,14745,0.1223,0.9956547619047619,0.9956204379562044,0.9956595456086809,37.50393275532871,64.43444443333333,9.0,64.0,16727,73,9,64,0.0043,500.0,40800.0,41300.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s863,urgent_first,8,6,3,17,16800,2055,14745,0.1223,0.9955357142857143,1.0,0.9949135300101729,37.54962928938814,128.26592592,0.0,75.0,16725,75,0,75,0.0045,375.0,40800.0,41175.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s863,rl3_dqn,8,6,3,17,16800,2055,14745,0.1223,0.12607142857142858,0.9854014598540146,0.006307222787385555,1074.7575264602121,5300.242592592566,30.0,14652.0,2551,14249,30,14219,0.8482,73860.0,40800.0,114660.0,0.7966300940438872,0.7961508248232522,1.0,0.0,2552.0,2546.0,6.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7937
9,September,s852,fifo,8,5,2,15,16800,2055,14745,0.1223,0.8169642857142857,0.21021897810218979,0.9015259409969482,486.23512466310626,833.6987036916668,1623.0,1452.0,15148,1652,200,1452,0.0983,39720.0,36000.0,75720.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7398
9,September,s852,urgent_first,8,5,2,15,16800,2055,14745,0.1223,0.8602380952380952,1.0,0.8407595795184808,226.4366469460391,234.6824074,0.0,2348.0,15106,1694,0,1694,0.1008,11740.0,36000.0,47740.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s852,rl3_dqn,8,5,2,15,16800,2055,14745,0.1223,0.12607142857142858,0.9854014598540146,0.006307222787385555,1074.4396772507516,5300.242592592566,30.0,14652.0,2551,14249,30,14219,0.8482,73860.0,36000.0,109860.0,0.7961583692669542,0.7961508248232522,0.8,0.0,2551.0,2546.0,5.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7937
9,September,s854,fifo,8,5,4,17,16800,2055,14745,0.1223,0.9957738095238096,0.9961070559610705,0.9957273652085453,38.51261448041225,65.79185184333333,8.0,63.0,16729,71,8,63,0.0042,475.0,40800.0,41275.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s854,urgent_first,8,5,4,17,16800,2055,14745,0.1223,0.9954761904761905,1.0,0.9948457104103086,38.71027176813063,130.08370369833335,0.0,76.0,16724,76,0,76,0.0045,380.0,40800.0,41180.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0
9,September,s854,rl3_dqn,8,5,4,17,16800,2055,14745,0.1223,0.12607142857142858,0.9854014598540146,0.006307222787385555,1074.8388083104667,5299.7759259259,30.0,14652.0,2551,14249,30,14219,0.8482,73860.0,40800.0,114660.0,0.795774647887324,0.7961508248232522,0.7,0.0,2556.0,2546.0,10.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7937
9,September,s642,fifo,6,4,2,12,16800,2055,14745,0.1223,0.8168452380952381,0.20924574209245742,0.9015259409969482,486.9554743731285,834.3466666583333,1625.0,1452.0,15148,1652,200,1452,0.0983,39760.0,28800.0,68560.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.7408
