month,month_name,regime,policy,picking_workers,packing_workers,dispatch_workers,total_workers,total_orders,urgent_orders,normal_orders,urgent_share,total_sla,urgent_sla,normal_sla,mean_system_time_min,p90_system_time_min,urgent_late_orders,normal_late_orders,estimated_late_cost,estimated_worker_cost,estimated_total_cost,p_urgent_overall,p_urgent_pick,p_urgent_pack,p_urgent_dispatch,decisions_total,decisions_pick,decisions_pack,decisions_dispatch,cost_late_urgent,cost_late_normal,worker_cost_per_hour,hours_per_worker_month
8,August,s221,fifo,2,2,1,5,14038,1704,12334,0.1214,0.5804957971220972,0.0475352112676056,0.6541268039565429,1191.8256933561286,1871.6533333333332,1623.0,4266.0,53790.0,12000.0,65790.0,,,,,,,,,20.0,5.0,15.0,160.0
8,August,s221,urgent_first,2,2,1,5,14038,1704,12334,0.1214,0.5884029063969226,1.0,0.5315388357386087,1205.186703946431,2050.9500000000003,0.0,5778.0,28890.0,12000.0,40890.0,,,,,,,,,20.0,5.0,15.0,160.0
8,August,s221,rl3_dqn,2,2,1,5,14038,1704,12334,0.1214,0.6035760079783445,1.0,0.5488081725312145,1172.8181388611863,1987.1733333333336,0.0,5565.0,27825.0,12000.0,39825.0,0.4729278932512188,0.4564226334137838,0.3125,0.9632352941176472,3897.0,3729.0,32.0,136.0,20.0,5.0,15.0,160.0
8,August,s311,fifo,3,1,1,5,14038,1704,12334,0.1214,0.3713491950420288,0.0387323943661971,0.4173017674720285,1646.7970627344828,2666.795,1638.0,7187.0,68695.0,12000.0,80695.0,,,,,,,,,20.0,5.0,15.0,160.0
8,August,s311,urgent_first,3,1,1,5,14038,1704,12334,0.1214,0.3989884598945719,1.0,0.3159558942759851,1657.218163793513,2858.648333333333,0.0,8437.0,42185.0,12000.0,54185.0,,,,,,,,,20.0,5.0,15.0,160.0
8,August,s311,rl3_dqn,3,1,1,5,14038,1704,12334,0.1214,0.3989884598945719,1.0,0.3159558942759851,1641.2197179085338,2814.5950000000003,0.0,8437.0,42185.0,12000.0,54185.0,0.8250978473581213,0.70020964360587,1.0,1.0,4088.0,2385.0,1702.0,1.0,20.0,5.0,15.0,160.0
8,August,s321,fifo,3,2,1,6,14038,1704,12334,0.1214,0.9285510756518024,0.4113849765258216,1.0,284.1780061262288,503.9216666666667,1003.0,0.0,20060.0,14400.0,34460.0,,,,,,,,,20.0,5.0,15.0,160.0
8,August,s321,urgent_first,3,2,1,6,14038,1704,12334,0.1214,1.0,1.0,1.0,285.54206914565225,524.2983333333334,0.0,0.0,0.0,14400.0,14400.0,,,,,,,,,20.0,5.0,15.0,160.0
8,August,s321,rl3_dqn,3,2,1,6,14038,1704,12334,0.1214,1.0,1.0,1.0,284.70424561903405,525.2616666666669,0.0,0.0,0.0,14400.0,14400.0,0.6603260869565217,0.5320165657852819,0.9420560747663552,1.0,4416.0,3139.0,535.0,742.0,20.0,5.0,15.0,160.0
8,August,s222,fifo,2,2,2,6,14038,1704,12334,0.1214,0.5807807379968657,0.0463615023474178,0.6546132641478839,1195.4500581754285,1891.256666666667,1625.0,4260.0,53800.0,14400.0,68200.0,,,,,,,,,20.0,5.0,15.0,160.0
8,August,s222,urgent_first,2,2,2,6,14038,1704,12334,0.1214,0.5906111981763784,1.0,0.5340522133938707,1199.4212304696775,2039.4066666666672,0.0,5747.0,28735.0,14400.0,43135.0,,,,,,,,,20.0,5.0,15.0,160.0
8,August,s222,rl3_dqn,2,2,2,6,14038,1704,12334,0.1214,0.5932469012679868,1.0,0.5370520512404735,1189.644914992639,2010.6183333333336,0.0,5710.0,28550.0,14400.0,42950.0,0.4692265795206972,0.4684833470960639,0.4857142857142857,1.0,3672.0,3633.0,35.0,4.0,20.0,5.0,15.0,160.0
8,August,s332,fifo,3,3,2,8,14038,1704,12334,0.1214,0.9277674882461888,0.4049295774647887,1.0,285.2853647243197,501.6000000000002,1014.0,0.0,20280.0,19200.0,39480.0,,,,,,,,,20.0,5.0,15.0,160.0
8,August,s332,urgent_first,3,3,2,8,14038,1704,12334,0.1214,1.0,1.0,1.0,285.3266633423565,526.3983333333333,0.0,0.0,0.0,19200.0,19200.0,,,,,,,,,20.0,5.0,15.0,160.0
8,August,s332,rl3_dqn,3,3,2,8,14038,1704,12334,0.1214,1.0,1.0,1.0,284.51445362587265,521.7333333333333,0.0,0.0,0.0,19200.0,19200.0,0.5741168702542093,0.5648210668467252,0.9666666666666668,1.0,3029.0,2962.0,30.0,37.0,20.0,5.0,15.0,160.0
9,September,s111,fifo,1,1,1,3,19195,2279,16916,0.1187,0.0144829382651732,0.0021939447125932,0.0161385670371246,27976.42495267865,48837.17333333334,2274.0,16643.0,128695.0,7200.0,135895.0,,,,,,,,,20.0,5.0,15.0,160.0
9,September,s111,urgent_first,1,1,1,3,19195,2279,16916,0.1187,0.0513154467309195,0.3514699429574375,0.0108772759517616,28050.24551793002,49600.60333333335,1478.0,16732.0,113220.0,7200.0,120420.0,,,,,,,,,20.0,5.0,15.0,160.0
9,September,s111,rl3_dqn,1,1,1,3,19195,2279,16916,0.1187,0.1282104714769471,1.0,0.0107590446914164,28120.271684466443,49932.67,0.0,16734.0,83670.0,7200.0,90870.0,0.9930645860424794,0.9930283224400872,1.0,1.0,2307.0,2295.0,11.0,1.0,20.0,5.0,15.0,160.0
9,September,s211,fifo,2,1,1,4,19195,2279,16916,0.1187,0.0453764001041938,0.0065818341377797,0.0506029794277607,6254.98342450291,10448.336666666666,2264.0,16060.0,125580.0,9600.0,135180.0,,,,,,,,,20.0,5.0,15.0,160.0
9,September,s211,urgent_first,2,1,1,4,19195,2279,16916,0.1187,0.1437874446470435,1.0,0.028434618113029,6335.760420248328,11313.233333333334,0.0,16435.0,82175.0,9600.0,91775.0,,,,,,,,,20.0,5.0,15.0,160.0
9,September,s211,rl3_dqn,2,1,1,4,19195,2279,16916,0.1187,0.1422766345402448,1.0,0.0267202648380231,6356.511595033428,11349.01,0.0,16464.0,82320.0,9600.0,91920.0,0.9779017378245012,0.9567590260285476,1.0,0.0,4661.0,2382.0,2279.0,0.0,20.0,5.0,15.0,160.0
9,September,s221,fifo,2,2,1,5,19195,2279,16916,0.1187,0.1022662151601979,0.0136024572180781,0.1142113974934972,3425.675298254754,5505.326666666667,2248.0,14984.0,119880.0,12000.0,131880.0,,,,,,,,,20.0,5.0,15.0,160.0
9,September,s221,urgent_first,2,2,1,5,19195,2279,16916,0.1187,0.195936441781714,1.0,0.0876093639158193,3368.208547364765,5801.286666666668,0.0,15434.0,77170.0,12000.0,89170.0,,,,,,,,,20.0,5.0,15.0,160.0
9,September,s221,rl3_dqn,2,2,1,5,19195,2279,16916,0.1187,0.1806199531127897,1.0,0.0702293686450697,3518.29145524008,6046.47,0.0,15728.0,78640.0,12000.0,90640.0,0.8752657689581856,0.8675295013323182,0.8823529411764706,1.0,2822.0,2627.0,34.0,161.0,20.0,5.0,15.0,160.0
9,September,s311,fifo,3,1,1,5,19195,2279,16916,0.1187,0.0452201094034904,0.0065818341377797,0.0504256325372428,6182.251951897196,10321.003333333334,2264.0,16063.0,125595.0,12000.0,137595.0,,,,,,,,,20.0,5.0,15.0,160.0
9,September,s311,urgent_first,3,1,1,5,19195,2279,16916,0.1187,0.1458713206564209,1.0,0.0307992433199337,6227.077936962752,11188.873333333337,0.0,16395.0,81975.0,12000.0,93975.0,,,,,,,,,20.0,5.0,15.0,160.0
9,September,s311,rl3_dqn,3,1,1,5,19195,2279,16916,0.1187,0.1443605105496223,1.0,0.0290848900449278,6291.209531996181,11288.436666666666,0.0,16424.0,82120.0,12000.0,94120.0,0.9609869253479544,0.9248273059731816,1.0,1.0,4742.0,2461.0,2279.0,2.0,20.0,5.0,15.0,160.0
9,September,s321,fifo,3,2,1,6,19195,2279,16916,0.1187,0.8903360250065121,0.0763492759982448,1.0,674.4932239298429,1028.97,2105.0,0.0,42100.0,14400.0,56500.0,,,,,,,,,20.0,5.0,15.0,160.0
9,September,s321,urgent_first,3,2,1,6,19195,2279,16916,0.1187,0.9953112789789008,1.0,0.9946795932844644,676.0357897021794,1088.3266666666666,0.0,90.0,450.0,14400.0,14850.0,,,,,,,,,20.0,5.0,15.0,160.0
9,September,s321,rl3_dqn,3,2,1,6,19195,2279,16916,0.1187,0.9950507944777286,1.0,0.9943840151336012,673.7886784752974,1070.52,0.0,95.0,475.0,14400.0,14875.0,0.3414519021995657,0.2643130879108117,0.3578076525336091,0.9802955665024632,10593.0,8611.0,967.0,1015.0,20.0,5.0,15.0,160.0
9,September,s222,fifo,2,2,2,6,19195,2279,16916,0.1187,0.102630893461839,0.0140412461605967,0.1145660912745329,3462.3774029695232,5567.676666666667,2247.0,14978.0,119830.0,14400.0,134230.0,,,,,,,,,20.0,5.0,15.0,160.0
9,September,s222,urgent_first,2,2,2,6,19195,2279,16916,0.1187,0.188538681948424,0.9951733216322948,0.0798652163632064,3450.152409481636,5930.993333333334,11.0,15565.0,78045.0,14400.0,92445.0,,,,,,,,,20.0,5.0,15.0,160.0
9,September,s222,rl3_dqn,2,2,2,6,19195,2279,16916,0.1187,0.1831727012242771,1.0,0.073126034523528,3440.5607640878707,5886.293333333334,0.0,15679.0,78395.0,14400.0,92795.0,0.8658718330849479,0.8642396662874479,0.9473684210526316,1.0,2684.0,2637.0,38.0,9.0,20.0,5.0,15.0,160.0
9,September,s332,fifo,3,3,2,8,19195,2279,16916,0.1187,0.8894503777025267,0.0688898639754278,1.0,671.9740392463315,1012.59,2122.0,0.0,42440.0,19200.0,61640.0,,,,,,,,,20.0,5.0,15.0,160.0
9,September,s332,urgent_first,3,3,2,8,19195,2279,16916,0.1187,0.9945298254753844,1.0,0.9937928588318752,675.3458522184596,1103.3700000000003,0.0,105.0,525.0,19200.0,19725.0,,,,,,,,,20.0,5.0,15.0,160.0
9,September,s332,rl3_dqn,3,3,2,8,19195,2279,16916,0.1187,0.9938525657723364,1.0,0.9930243556396312,682.551404879743,1093.3766666666668,0.0,118.0,590.0,19200.0,19790.0,0.2709057215659022,0.2661365762394761,0.5,0.9583333333333334,8634.0,8552.0,34.0,48.0,20.0,5.0,15.0,160.0
10,October,s111,fifo,1,1,1,3,21883,2704,19179,0.1236,0.0125211351277247,0.0011094674556213,0.0141300380624641,33934.40188654816,61502.38333333333,2701.0,18908.0,148560.0,7200.0,155760.0,,,,,,,,,20.0,5.0,15.0,160.0
10,October,s111,urgent_first,1,1,1,3,21883,2704,19179,0.1236,0.0375634053831741,0.239275147928994,0.0091245633244694,34257.727211381745,62103.96666666667,2057.0,19004.0,136160.0,7200.0,143360.0,,,,,,,,,20.0,5.0,15.0,160.0
10,October,s111,rl3_dqn,1,1,1,3,21883,2704,19179,0.1236,0.1295526207558378,0.9807692307692308,0.0095416862193023,34070.19339593901,61825.97666666667,52.0,18996.0,96020.0,7200.0,103220.0,0.993756885787734,0.9937522969496508,1.0,0.0,2723.0,2721.0,2.0,0.0,20.0,5.0,15.0,160.0
10,October,s211,fifo,2,1,1,4,21883,2704,19179,0.1236,0.056710688662432,0.0066568047337278,0.063767662547578,10012.645231458211,17871.833333333332,2686.0,17956.0,143500.0,9600.0,153100.0,,,,,,,,,20.0,5.0,15.0,160.0
10,October,s211,urgent_first,2,1,1,4,21883,2704,19179,0.1236,0.1589818580633368,0.9792899408284024,0.0433286407007664,10099.342578714071,18445.463333333333,56.0,18348.0,92860.0,9600.0,102460.0,,,,,,,,,20.0,5.0,15.0,160.0
10,October,s211,rl3_dqn,2,1,1,4,21883,2704,19179,0.1236,0.1620435954850797,1.0,0.0439021846811616,10057.677901415102,18395.073333333334,0.0,18337.0,91685.0,9600.0,101285.0,0.9683306494900698,0.9424886720111536,0.9955817378497792,1.0,5589.0,2869.0,2716.0,4.0,20.0,5.0,15.0,160.0
10,October,s221,fifo,2,2,1,5,21883,2704,19179,0.1236,0.0693689165105332,0.0077662721893491,0.0780541216956045,7256.726381209158,12518.926666666666,2683.0,17682.0,142070.0,12000.0,154070.0,,,,,,,,,20.0,5.0,15.0,160.0
10,October,s221,urgent_first,2,2,1,5,21883,2704,19179,0.1236,0.1738792670109217,0.970784023668639,0.0615256269878512,7393.35140596201,13506.42,79.0,17999.0,91575.0,12000.0,103575.0,,,,,,,,,20.0,5.0,15.0,160.0
10,October,s221,rl3_dqn,2,2,1,5,21883,2704,19179,0.1236,0.179545766119819,1.0,0.0638719432712863,7165.109250712121,13168.096666666666,0.0,17954.0,89770.0,12000.0,101770.0,0.9098309329993738,0.9040454697425612,0.9615384615384616,1.0,3194.0,2991.0,26.0,177.0,20.0,5.0,15.0,160.0
10,October,s311,fifo,3,1,1,5,21883,2704,19179,0.1236,0.056710688662432,0.0070266272189349,0.0637155221857239,10061.376659202728,17924.70666666666,2685.0,17957.0,143485.0,12000.0,155485.0,,,,,,,,,20.0,5.0,15.0,160.0
10,October,s311,urgent_first,3,1,1,5,21883,2704,19179,0.1236,0.1592560435040899,0.9774408284023668,0.0439021846811616,10094.382034760622,18436.13,61.0,18337.0,92905.0,12000.0,104905.0,,,,,,,,,20.0,5.0,15.0,160.0
10,October,s311,rl3_dqn,3,1,1,5,21883,2704,19179,0.1236,0.1630946396746332,1.0,0.0451014130038062,10013.869270666728,18303.66,0.0,18314.0,91570.0,12000.0,103570.0,0.9487539487539488,0.902439024390244,1.0,1.0,5698.0,2993.0,2704.0,1.0,20.0,5.0,15.0,160.0
10,October,s321,fifo,3,2,1,6,21883,2704,19179,0.1236,0.4995658730521409,0.0484467455621301,0.5631680483862558,1285.2862922512147,2017.99,2573.0,8378.0,93350.0,14400.0,107750.0,,,,,,,,,20.0,5.0,15.0,160.0
10,October,s321,urgent_first,3,2,1,6,21883,2704,19179,0.1236,0.5017593565781657,1.0,0.4315136347046248,1280.666461027586,2158.01,0.0,10903.0,54515.0,14400.0,68915.0,,,,,,,,,20.0,5.0,15.0,160.0
10,October,s321,rl3_dqn,3,2,1,6,21883,2704,19179,0.1236,0.5141890965589727,1.0,0.4456958131289431,1260.4639933586193,2130.95,0.0,10631.0,53155.0,14400.0,67555.0,0.42469787752615,0.3461143883046935,0.4252136752136752,0.9748427672955976,9847.0,7798.0,936.0,1113.0,20.0,5.0,15.0,160.0
10,October,s222,fifo,2,2,2,6,21883,2704,19179,0.1236,0.0703285655531691,0.0085059171597633,0.0790447885708326,7298.211908787643,12565.389999999998,2681.0,17663.0,141935.0,14400.0,156335.0,,,,,,,,,20.0,5.0,15.0,160.0
10,October,s222,urgent_first,2,2,2,6,21883,2704,19179,0.1236,0.1759813553900288,0.9844674556213018,0.0619948902445382,7352.044490395892,13465.443333333336,42.0,17990.0,90790.0,14400.0,105190.0,,,,,,,,,20.0,5.0,15.0,160.0
10,October,s222,rl3_dqn,2,2,2,6,21883,2704,19179,0.1236,0.1775807704610885,1.0,0.0616299077115595,7327.268420691862,13430.953333333331,0.0,17997.0,89985.0,14400.0,104385.0,0.9117255163224516,0.9107443583698216,1.0,1.0,3002.0,2969.0,25.0,8.0,20.0,5.0,15.0,160.0
10,October,s332,fifo,3,3,2,8,21883,2704,19179,0.1236,0.514417584426267,0.0502958579881656,0.5798529641795714,1266.9194831604443,1985.513333333333,2568.0,8058.0,91650.0,19200.0,110850.0,,,,,,,,,20.0,5.0,15.0,160.0
10,October,s332,urgent_first,3,3,2,8,21883,2704,19179,0.1236,0.500434126947859,1.0,0.4300015642108556,1287.306917089369,2177.53,0.0,10932.0,54660.0,19200.0,73860.0,,,,,,,,,20.0,5.0,15.0,160.0
10,October,s332,rl3_dqn,3,3,2,8,21883,2704,19179,0.1236,0.506831787232098,1.0,0.4373012148704312,1277.727848862892,2171.613333333333,0.0,10792.0,53960.0,19200.0,73160.0,0.3550190597204574,0.3483929262940493,0.59375,0.9661016949152542,7870.0,7747.0,64.0,59.0,20.0,5.0,15.0,160.0
11,November,s111,fifo,1,1,1,3,27873,3350,24523,0.1202,0.010260825888853,0.0023880597014925,0.0113362965379439,52227.70597711047,93226.97333333331,3342.0,24245.0,188065.0,7200.0,195265.0,,,,,,,,,20.0,5.0,15.0,160.0
11,November,s111,urgent_first,1,1,1,3,27873,3350,24523,0.1202,0.0236429519606787,0.1955223880597014,0.000163112180402,52440.783097142994,93675.11333333331,2695.0,24519.0,176495.0,7200.0,183695.0,,,,,,,,,20.0,5.0,15.0,160.0
11,November,s111,rl3_dqn,1,1,1,3,27873,3350,24523,0.1202,0.0106913500520216,0.0256716417910447,0.0086449455613097,52467.58134514883,106238.99,3264.0,24311.0,186835.0,7200.0,194035.0,0.0037786445636274,0.0037786445636274,0.0,0.0,24612.0,24612.0,0.0,0.0,20.0,5.0,15.0,160.0
11,November,s211,fifo,2,1,1,4,27873,3350,24523,0.1202,0.0186919240842392,0.0053731343283582,0.0205113566855604,20550.441157512047,35582.253333333334,3332.0,24020.0,186740.0,9600.0,196340.0,,,,,,,,,20.0,5.0,15.0,160.0
11,November,s211,urgent_first,2,1,1,4,27873,3350,24523,0.1202,0.1106805869479424,0.8140298507462687,0.0145985401459854,20660.47695380237,36215.05333333334,623.0,24165.0,133285.0,9600.0,142885.0,,,,,,,,,20.0,5.0,15.0,160.0
11,November,s211,rl3_dqn,2,1,1,4,27873,3350,24523,0.1202,0.1329602123919205,1.0,0.0145169840557843,20573.086238175536,36091.58,0.0,24167.0,120835.0,9600.0,130435.0,0.9912734802544002,0.9832697387731142,0.9994033412887828,1.0,6761.0,3407.0,3352.0,2.0,20.0,5.0,15.0,160.0
11,November,s221,fifo,2,2,1,5,27873,3350,24523,0.1202,0.0212750690632511,0.0059701492537313,0.0233658198425967,16524.041408651145,28179.86,3330.0,23950.0,186350.0,12000.0,198350.0,,,,,,,,,20.0,5.0,15.0,160.0
11,November,s221,urgent_first,2,2,1,5,27873,3350,24523,0.1202,0.1232016646934309,0.8994029850746269,0.017167556987318,16538.49659766321,28765.213333333333,337.0,24102.0,127250.0,12000.0,139250.0,,,,,,,,,20.0,5.0,15.0,160.0
11,November,s221,rl3_dqn,2,2,1,5,27873,3350,24523,0.1202,0.1350052021669716,1.0,0.0168413326265138,16446.62089656657,28623.166666666664,0.0,24110.0,120550.0,12000.0,132550.0,0.9760378935636668,0.9749708963911524,1.0,1.0,3589.0,3436.0,21.0,132.0,20.0,5.0,15.0,160.0
11,November,s311,fifo,3,1,1,5,27873,3350,24523,0.1202,0.0188354321386287,0.0053731343283582,0.0206744688659625,20637.96182147598,35709.34,3332.0,24016.0,186720.0,12000.0,198720.0,,,,,,,,,20.0,5.0,15.0,160.0
11,November,s311,urgent_first,3,1,1,5,27873,3350,24523,0.1202,0.1097836616080077,0.8065671641791045,0.0145985401459854,20660.671371937,36132.263333333336,648.0,24165.0,133785.0,12000.0,145785.0,,,,,,,,,20.0,5.0,15.0,160.0
11,November,s311,rl3_dqn,3,1,1,5,27873,3350,24523,0.1202,0.1330678434327126,1.0,0.0146393181910859,20632.607397242253,36094.223333333335,0.0,24164.0,120820.0,12000.0,132820.0,0.9844209288653734,0.9693198263386396,1.0,0.0,6804.0,3455.0,3349.0,0.0,20.0,5.0,15.0,160.0
11,November,s321,fifo,3,2,1,6,27873,3350,24523,0.1202,0.04409284971119,0.0086567164179104,0.0489336541206214,4677.857430727467,7044.883333333333,3321.0,23323.0,183035.0,14400.0,197435.0,,,,,,,,,20.0,5.0,15.0,160.0
11,November,s321,urgent_first,3,2,1,6,27873,3350,24523,0.1202,0.1466293545725253,1.0,0.0300534192390816,4653.051796840431,7755.1,0.0,23786.0,118930.0,14400.0,133330.0,,,,,,,,,20.0,5.0,15.0,160.0
11,November,s321,rl3_dqn,3,2,1,6,27873,3350,24523,0.1202,0.1463423384637462,1.0,0.0297271948782775,4687.176343893134,7821.566666666667,0.0,23794.0,118970.0,14400.0,133370.0,0.9383903133903134,0.9115405552531302,0.9726918075422628,1.0,5616.0,3674.0,769.0,1173.0,20.0,5.0,15.0,160.0
11,November,s222,fifo,2,2,2,6,27873,3350,24523,0.1202,0.0213109460768485,0.0059701492537313,0.0234065978876972,16528.85256161877,28181.303333333333,3330.0,23949.0,186345.0,14400.0,200745.0,,,,,,,,,20.0,5.0,15.0,160.0
11,November,s222,urgent_first,2,2,2,6,27873,3350,24523,0.1202,0.1193987012521077,0.8713432835820896,0.0166782204461118,16538.38603786221,28765.316666666666,431.0,24114.0,129190.0,14400.0,143590.0,,,,,,,,,20.0,5.0,15.0,160.0
11,November,s222,rl3_dqn,2,2,2,6,27873,3350,24523,0.1202,0.1348975711261794,1.0,0.0167189984912123,16585.706109855415,28882.45333333333,0.0,24113.0,120565.0,14400.0,134965.0,0.9748482220294884,0.974687227233052,1.0,1.0,3459.0,3437.0,18.0,4.0,20.0,5.0,15.0,160.0
11,November,s332,fifo,3,3,2,8,27873,3350,24523,0.1202,0.0459943314318516,0.0086567164179104,0.0510948905109489,4623.8294048003445,6973.7733333333335,3321.0,23270.0,182770.0,19200.0,201970.0,,,,,,,,,20.0,5.0,15.0,160.0
11,November,s332,urgent_first,3,3,2,8,27873,3350,24523,0.1202,0.1477774190076418,1.0,0.0313583166822982,4608.267410516749,7721.95,0.0,23754.0,118770.0,19200.0,137970.0,,,,,,,,,20.0,5.0,15.0,160.0
11,November,s332,rl3_dqn,3,3,2,8,27873,3350,24523,0.1202,0.1461270763821619,1.0,0.0294825266076744,4665.828906109855,7745.24,0.0,23800.0,119000.0,19200.0,138200.0,0.9162483487450462,0.9135297326786688,1.0,1.0,3785.0,3666.0,50.0,69.0,20.0,5.0,15.0,160.0
12,December,s111,fifo,1,1,1,3,30681,3845,26836,0.1253,0.0089632019816824,0.0020806241872561,0.0099493218065285,57002.33103712396,100908.65,3837.0,26569.0,209585.0,7200.0,216785.0,,,,,,,,,20.0,5.0,15.0,160.0
12,December,s111,urgent_first,1,1,1,3,30681,3845,26836,0.1253,0.0248688113164499,0.1973992197659297,0.0001490535102101,57200.99304944428,101409.11666666668,3086.0,26832.0,195880.0,7200.0,203080.0,,,,,,,,,20.0,5.0,15.0,160.0
12,December,s111,rl3_dqn,1,1,1,3,30681,3845,26836,0.1253,0.0228480166878524,0.1547464239271781,0.0039499180205693,56639.60814401964,97542.38333333332,3250.0,26730.0,198650.0,7200.0,205850.0,0.0307340138096667,0.0307340138096667,0.0,0.0,26648.0,26648.0,0.0,0.0,20.0,5.0,15.0,160.0
12,December,s211,fifo,2,1,1,4,30681,3845,26836,0.1253,0.016850819725563,0.0028608582574772,0.0188552690415859,21917.284059624308,38116.1,3834.0,26330.0,208330.0,9600.0,217930.0,,,,,,,,,20.0,5.0,15.0,160.0
12,December,s211,urgent_first,2,1,1,4,30681,3845,26836,0.1253,0.1146637984420325,0.8273081924577373,0.0125577582352064,21979.44100692068,38476.76666666667,664.0,26499.0,145775.0,9600.0,155375.0,,,,,,,,,20.0,5.0,15.0,160.0
12,December,s211,rl3_dqn,2,1,1,4,30681,3845,26836,0.1253,0.1363058570450767,1.0,0.0125577582352064,21989.58491248656,38445.15,0.0,26499.0,132495.0,9600.0,142095.0,0.9885486361296963,0.9786205141257316,0.9986985944820406,1.0,7772.0,3929.0,3842.0,1.0,20.0,5.0,15.0,160.0
12,December,s221,fifo,2,2,1,5,30681,3845,26836,0.1253,0.0192301424334278,0.0031209362808842,0.0215382322253689,17508.77942103148,30086.38333333333,3833.0,26258.0,207950.0,12000.0,219950.0,,,,,,,,,20.0,5.0,15.0,160.0
12,December,s221,urgent_first,2,2,1,5,30681,3845,26836,0.1253,0.1153808546005671,0.8166449934980494,0.0149053510210165,17372.19134969525,30516.233333333334,705.0,26436.0,146280.0,12000.0,158280.0,,,,,,,,,20.0,5.0,15.0,160.0
12,December,s221,rl3_dqn,2,2,1,5,30681,3845,26836,0.1253,0.1386851797529415,1.0,0.0152779847965419,17361.299961974295,30484.116666666665,0.0,26426.0,132130.0,12000.0,144130.0,0.9775555013417908,0.9766319532639064,1.0,1.0,4099.0,3937.0,19.0,143.0,20.0,5.0,15.0,160.0
12,December,s311,fifo,3,1,1,5,30681,3845,26836,0.1253,0.0170137870343209,0.0031209362808842,0.019004322551796,22012.30573916539,38186.6,3833.0,26326.0,208290.0,12000.0,220290.0,,,,,,,,,20.0,5.0,15.0,160.0
12,December,s311,urgent_first,3,1,1,5,30681,3845,26836,0.1253,0.1132948730484664,0.8150845253576073,0.0127440751229691,21946.513857110265,38364.93333333333,711.0,26494.0,146690.0,12000.0,158690.0,,,,,,,,,20.0,5.0,15.0,160.0
12,December,s311,rl3_dqn,3,1,1,5,30681,3845,26836,0.1253,0.1363384505068283,1.0,0.0125950216127589,21938.5372190172,38398.03333333333,0.0,26498.0,132490.0,12000.0,144490.0,0.9847553164232642,0.969964664310954,1.0,0.0,7806.0,3962.0,3844.0,0.0,20.0,5.0,15.0,160.0
12,December,s321,fifo,3,2,1,6,30681,3845,26836,0.1253,0.0670121573612333,0.0067620286085825,0.0756446564316589,4359.756037395565,6978.183333333333,3819.0,24806.0,200410.0,14400.0,214810.0,,,,,,,,,20.0,5.0,15.0,160.0
12,December,s321,urgent_first,3,2,1,6,30681,3845,26836,0.1253,0.1723542257423161,1.0,0.0537710538083171,4347.231421726802,7584.766666666666,0.0,25393.0,126965.0,14400.0,141365.0,,,,,,,,,20.0,5.0,15.0,160.0
12,December,s321,rl3_dqn,3,2,1,6,30681,3845,26836,0.1253,0.1744402072944167,1.0,0.0561559099716798,4327.292353030649,7507.516666666666,0.0,25329.0,126645.0,14400.0,141045.0,0.8945288753799392,0.8576210667261772,0.933570581257414,1.0,6580.0,4481.0,843.0,1256.0,20.0,5.0,15.0,160.0
12,December,s222,fifo,2,2,2,6,30681,3845,26836,0.1253,0.0191975489716762,0.0031209362808842,0.0215009688478163,17513.290885781644,30146.15,3833.0,26259.0,207955.0,14400.0,222355.0,,,,,,,,,20.0,5.0,15.0,160.0
12,December,s222,urgent_first,2,2,2,6,30681,3845,26836,0.1253,0.120269873863303,0.8533159947984396,0.0152407214189894,17499.033889051858,30652.483333333334,564.0,26427.0,143415.0,14400.0,157815.0,,,,,,,,,20.0,5.0,15.0,160.0
12,December,s222,rl3_dqn,2,2,2,6,30681,3845,26836,0.1253,0.1383592451354258,1.0,0.0149053510210165,17395.53196603761,30525.83333333333,0.0,26436.0,132180.0,14400.0,146580.0,0.9775252525252526,0.9773767158108796,1.0,1.0,3960.0,3934.0,22.0,4.0,20.0,5.0,15.0,160.0
12,December,s332,fifo,3,3,2,8,30681,3845,26836,0.1253,0.0679899612137805,0.0070221066319895,0.0767252943806826,4402.129557380789,7102.183333333333,3818.0,24777.0,200245.0,19200.0,219445.0,,,,,,,,,20.0,5.0,15.0,160.0
12,December,s332,urgent_first,3,3,2,8,30681,3845,26836,0.1253,0.1728105342068381,1.0,0.0542927410940527,4392.521919103028,7662.766666666666,0.0,25379.0,126895.0,19200.0,146095.0,,,,,,,,,20.0,5.0,15.0,160.0
12,December,s332,rl3_dqn,3,3,2,8,30681,3845,26836,0.1253,0.1741468661386525,1.0,0.0558205395737069,4300.299482307182,7511.483333333334,0.0,25338.0,126690.0,19200.0,145890.0,0.8554268554268555,0.8511627906976744,0.9661016949152542,1.0,4662.0,4515.0,59.0,88.0,20.0,5.0,15.0,160.0
