month,month_name,regime,policy,total_workers,total_orders,urgent_orders,normal_orders,urgent_share,total_sla,urgent_sla,normal_sla,mean_system_time_min,p90_system_time_min,urgent_late_orders,normal_late_orders,estimated_late_cost,estimated_worker_cost,estimated_total_cost,cost_late_urgent,cost_late_normal,worker_cost_per_hour,hours_per_worker_month
3,March,s23211,rl5_dqn,9,19430,2300,17130,0.1184,0.1451363870303654,1.0,0.0303561004086398,4411.950108080288,7213.751666666668,0.0,16610.0,83050.0,21600.0,104650.0,20.0,5.0,15.0,160.0
3,March,s22121,fifo,8,19430,2300,17130,0.1184,0.0288214101904271,0.007391304347826,0.0316987740805604,7280.892781780752,11578.048333333334,2283.0,16587.0,128595.0,19200.0,147795.0,20.0,5.0,15.0,160.0
3,March,s22121,urgent_first,8,19430,2300,17130,0.1184,0.1398867730313947,1.0,0.0244016345592527,7224.335943558071,12255.03,0.0,16712.0,83560.0,19200.0,102760.0,20.0,5.0,15.0,160.0
3,March,s22121,rl5_dqn,8,19430,2300,17130,0.1184,0.1397838394235718,1.0,0.0242848803269118,7233.315499227998,12316.356666666668,0.0,16714.0,83570.0,19200.0,102770.0,20.0,5.0,15.0,160.0
3,March,s22112,fifo,8,19430,2300,17130,0.1184,0.0292846114256304,0.007391304347826,0.0322241681260945,7275.344809572825,11633.080000000002,2283.0,16578.0,128550.0,19200.0,147750.0,20.0,5.0,15.0,160.0
3,March,s22112,urgent_first,8,19430,2300,17130,0.1184,0.1397323726196603,1.0,0.0242265032107413,7243.052845256476,12289.350000000002,0.0,16715.0,83575.0,19200.0,102775.0,20.0,5.0,15.0,160.0
3,March,s22112,rl5_dqn,8,19430,2300,17130,0.1184,0.1397323726196603,1.0,0.0242265032107413,7234.1223528907185,12272.335,0.0,16715.0,83575.0,19200.0,102775.0,20.0,5.0,15.0,160.0
4,April,s11111,fifo,5,19272,2316,16956,0.1202,0.0148401826484018,0.0025906735751295,0.0165133286152394,28125.71563062128,49991.68166666667,2310.0,16676.0,129580.0,12000.0,141580.0,20.0,5.0,15.0,160.0
4,April,s11111,urgent_first,5,19272,2316,16956,0.1202,0.1284246575342466,1.0,0.0093772116065109,28104.45207122596,50127.51,0.0,16797.0,83985.0,12000.0,95985.0,20.0,5.0,15.0,160.0
4,April,s11111,rl5_dqn,5,19272,2316,16956,0.1202,0.0331569115815691,0.2025043177892918,0.0100259495163953,27965.23826189982,46887.71500000002,1847.0,16786.0,120870.0,12000.0,132870.0,20.0,5.0,15.0,160.0
4,April,s21111,fifo,6,19272,2316,16956,0.1202,0.0656911581569115,0.0120898100172711,0.0730125029488086,6058.14627698215,10465.423333333332,2288.0,15718.0,124350.0,14400.0,138750.0,20.0,5.0,15.0,160.0
4,April,s21111,urgent_first,6,19272,2316,16956,0.1202,0.162826899128269,1.0,0.0484784147204529,5981.725011242563,11166.433333333334,0.0,16134.0,80670.0,14400.0,95070.0,20.0,5.0,15.0,160.0
4,April,s21111,rl5_dqn,6,19272,2316,16956,0.1202,0.161892901618929,1.0,0.0474168435951875,6057.971635879341,11236.025,0.0,16152.0,80760.0,14400.0,95160.0,20.0,5.0,15.0,160.0
4,April,s31111,fifo,7,19272,2316,16956,0.1202,0.065950601909506,0.0112262521588946,0.0734253361641896,6021.813845648264,10508.021666666667,2290.0,15711.0,124355.0,16800.0,141155.0,20.0,5.0,15.0,160.0
4,April,s31111,urgent_first,7,19272,2316,16956,0.1202,0.1632938978829389,1.0,0.0490092002830856,6060.31394423689,11295.981666666668,0.0,16125.0,80625.0,16800.0,97425.0,20.0,5.0,15.0,160.0
4,April,s31111,rl5_dqn,7,19272,2316,16956,0.1202,0.161892901618929,1.0,0.0474168435951875,6066.070756365019,11245.975,0.0,16152.0,80760.0,16800.0,97560.0,20.0,5.0,15.0,160.0
4,April,s32111,fifo,8,19272,2316,16956,0.1202,0.0647571606475716,0.0103626943005181,0.0721868365180467,5992.398589490799,10341.93,2292.0,15732.0,124500.0,19200.0,143700.0,20.0,5.0,15.0,160.0
4,April,s32111,urgent_first,8,19272,2316,16956,0.1202,0.1624636778746367,1.0,0.0480655815050719,6060.996104019648,11273.760000000002,0.0,16141.0,80705.0,19200.0,99905.0,20.0,5.0,15.0,160.0
4,April,s32111,rl5_dqn,8,19272,2316,16956,0.1202,0.1620485678704857,1.0,0.0475937721160651,6151.9943657465055,11427.88,0.0,16149.0,80745.0,19200.0,99945.0,20.0,5.0,15.0,160.0
4,April,s32211,fifo,9,19272,2316,16956,0.1202,0.8878684101286841,0.0669257340241796,1.0,727.7596201743462,1108.8983333333335,2161.0,0.0,43220.0,21600.0,64820.0,20.0,5.0,15.0,160.0
4,April,s32211,urgent_first,9,19272,2316,16956,0.1202,0.9879099211290993,1.0,0.9862585515451756,746.163911374014,1224.5633333333333,0.0,233.0,1165.0,21600.0,22765.0,20.0,5.0,15.0,160.0
4,April,s32211,rl5_dqn,9,19272,2316,16956,0.1202,0.9471772519717724,0.5604490500863558,1.0,729.5592586827175,1076.2450000000006,1018.0,0.0,20360.0,21600.0,41960.0,20.0,5.0,15.0,160.0
4,April,s32221,fifo,10,19272,2316,16956,0.1202,0.8877646326276464,0.0660621761658031,1.0,723.5594999654076,1098.0316666666668,2163.0,0.0,43260.0,24000.0,67260.0,20.0,5.0,15.0,160.0
4,April,s32221,urgent_first,10,19272,2316,16956,0.1202,0.990763802407638,1.0,0.9895022410945978,730.9971452539089,1191.3133333333333,0.0,178.0,890.0,24000.0,24890.0,20.0,5.0,15.0,160.0
4,April,s32221,rl5_dqn,10,19272,2316,16956,0.1202,0.9472291407222914,0.560880829015544,1.0,739.6514044555141,1076.301666666667,1017.0,0.0,20340.0,24000.0,44340.0,20.0,5.0,15.0,160.0
4,April,s33322,fifo,13,19272,2316,16956,0.1202,0.8878165213781652,0.0664939550949913,1.0,728.73925124533,1102.6783333333335,2162.0,0.0,43240.0,31200.0,74440.0,20.0,5.0,15.0,160.0
4,April,s33322,urgent_first,13,19272,2316,16956,0.1202,0.9899854711498548,1.0,0.98861759849021,738.805003805175,1210.6616666666669,0.0,193.0,965.0,31200.0,32165.0,20.0,5.0,15.0,160.0
4,April,s33322,rl5_dqn,13,19272,2316,16956,0.1202,0.9592673308426732,0.6610535405872193,1.0,734.6992484779299,1147.4816666666668,785.0,0.0,15700.0,31200.0,46900.0,20.0,5.0,15.0,160.0
4,April,s32121,fifo,9,19272,2316,16956,0.1202,0.0658987131589871,0.0112262521588946,0.0733663599905638,5995.168594333749,10374.933333333334,2290.0,15712.0,124360.0,21600.0,145960.0,20.0,5.0,15.0,160.0
4,April,s32121,urgent_first,9,19272,2316,16956,0.1202,0.1625674553756745,1.0,0.0481835338523236,6002.752546872838,11130.548333333334,0.0,16139.0,80695.0,21600.0,102295.0,20.0,5.0,15.0,160.0
4,April,s32121,rl5_dqn,9,19272,2316,16956,0.1202,0.1614777916147779,1.0,0.0469450342061807,6130.024117026429,11346.006666666668,0.0,16160.0,80800.0,21600.0,102400.0,20.0,5.0,15.0,160.0
4,April,s32112,fifo,9,19272,2316,16956,0.1202,0.0626816106268161,0.0099309153713298,0.0698867657466383,6063.768399750935,10466.853333333334,2293.0,15771.0,124715.0,21600.0,146315.0,20.0,5.0,15.0,160.0
4,April,s32112,urgent_first,9,19272,2316,16956,0.1202,0.1619966791199668,1.0,0.0475347959424392,6032.129754739173,11226.428333333335,0.0,16150.0,80750.0,21600.0,102350.0,20.0,5.0,15.0,160.0
4,April,s32112,rl5_dqn,9,19272,2316,16956,0.1202,0.1629825653798256,1.0,0.0486553432413305,6090.267171717172,11334.461666666668,0.0,16131.0,80655.0,21600.0,102255.0,20.0,5.0,15.0,160.0
4,April,s32212,fifo,10,19272,2316,16956,0.1202,0.8877646326276464,0.0673575129533678,0.9998230714791224,735.0493738757438,1119.845,2160.0,3.0,43215.0,24000.0,67215.0,20.0,5.0,15.0,160.0
4,April,s32212,urgent_first,10,19272,2316,16956,0.1202,0.9910751349107514,1.0,0.9898560981363528,736.5199711152621,1205.3216666666667,0.0,172.0,860.0,24000.0,24860.0,20.0,5.0,15.0,160.0
4,April,s32212,rl5_dqn,10,19272,2316,16956,0.1202,0.9753528435035284,0.7949050086355786,1.0,736.0525390895253,1167.0133333333335,475.0,0.0,9500.0,24000.0,33500.0,20.0,5.0,15.0,160.0
4,April,s33211,fifo,10,19272,2316,16956,0.1202,0.8881278538812786,0.0690846286701209,1.0,723.5354183962917,1106.7883333333334,2156.0,0.0,43120.0,24000.0,67120.0,20.0,5.0,15.0,160.0
4,April,s33211,urgent_first,10,19272,2316,16956,0.1202,0.9891552511415526,1.0,0.9876739797121964,741.4036348069739,1205.881666666667,0.0,209.0,1045.0,24000.0,25045.0,20.0,5.0,15.0,160.0
4,April,s33211,rl5_dqn,10,19272,2316,16956,0.1202,0.95895599833956,0.6584628670120898,1.0,734.5557648401826,1145.991666666667,791.0,0.0,15820.0,24000.0,39820.0,20.0,5.0,15.0,160.0
4,April,s42211,fifo,10,19272,2316,16956,0.1202,0.9158883354088834,0.3000863557858376,1.0,362.3467975992805,630.4133333333333,1621.0,0.0,32420.0,24000.0,56420.0,20.0,5.0,15.0,160.0
4,April,s42211,urgent_first,10,19272,2316,16956,0.1202,1.0,1.0,1.0,360.8805235574927,639.9633333333334,0.0,0.0,0.0,24000.0,24000.0,20.0,5.0,15.0,160.0
4,April,s42211,rl5_dqn,10,19272,2316,16956,0.1202,0.9876504773765048,0.8972366148531952,1.0,362.9825722983257,640.7783333333334,238.0,0.0,4760.0,24000.0,28760.0,20.0,5.0,15.0,160.0
4,April,s23211,fifo,9,19272,2316,16956,0.1202,0.101442507264425,0.0151122625215889,0.1132342533616418,3821.9212839006505,6358.916666666667,2281.0,15036.0,120800.0,21600.0,142400.0,20.0,5.0,15.0,160.0
4,April,s23211,urgent_first,9,19272,2316,16956,0.1202,0.1847758405977584,1.0,0.0734253361641896,3855.1422772242977,6795.866666666667,0.0,15711.0,78555.0,21600.0,100155.0,20.0,5.0,15.0,160.0
4,April,s23211,rl5_dqn,9,19272,2316,16956,0.1202,0.1808322955583229,1.0,0.0689431469686246,3871.3569332018815,6815.343333333334,0.0,15787.0,78935.0,21600.0,100535.0,20.0,5.0,15.0,160.0
4,April,s22121,fifo,8,19272,2316,16956,0.1202,0.0648090493980905,0.0112262521588946,0.0721278603444208,6060.055265843365,10460.061666666668,2290.0,15733.0,124465.0,19200.0,143665.0,20.0,5.0,15.0,160.0
4,April,s22121,urgent_first,8,19272,2316,16956,0.1202,0.1623080116230801,1.0,0.0478886529841943,5990.729859381486,11164.611666666668,0.0,16144.0,80720.0,19200.0,99920.0,20.0,5.0,15.0,160.0
4,April,s22121,rl5_dqn,8,19272,2316,16956,0.1202,0.1631901203819012,1.0,0.0488912479358339,6032.42695101702,11240.415000000005,0.0,16127.0,80635.0,19200.0,99835.0,20.0,5.0,15.0,160.0
4,April,s22112,fifo,8,19272,2316,16956,0.1202,0.0646014943960149,0.0103626943005181,0.0720099079971691,6043.305893697247,10471.88,2292.0,15735.0,124515.0,19200.0,143715.0,20.0,5.0,15.0,160.0
4,April,s22112,urgent_first,8,19272,2316,16956,0.1202,0.1624636778746367,1.0,0.0480655815050719,5979.750166044002,11129.288333333332,0.0,16141.0,80705.0,19200.0,99905.0,20.0,5.0,15.0,160.0
4,April,s22112,rl5_dqn,8,19272,2316,16956,0.1202,0.1629306766293067,1.0,0.0485963670677046,5998.661585893179,11188.213333333331,0.0,16132.0,80660.0,19200.0,99860.0,20.0,5.0,15.0,160.0
5,May,s11111,fifo,5,20700,2552,18148,0.1233,0.0255555555555555,0.0023510971786833,0.0288186026008375,31287.911283413847,57215.62000000001,2546.0,17625.0,139045.0,12000.0,151045.0,20.0,5.0,15.0,160.0
5,May,s11111,urgent_first,5,20700,2552,18148,0.1233,0.1393719806763285,0.9980407523510972,0.0186246418338108,31155.976361513684,57278.068333333336,5.0,17810.0,89150.0,12000.0,101150.0,20.0,5.0,15.0,160.0
5,May,s11111,rl5_dqn,5,20700,2552,18148,0.1233,0.0522705314009661,0.2864420062695925,0.0193409742120343,31248.88361835749,54295.59000000001,1821.0,17797.0,125405.0,12000.0,137405.0,20.0,5.0,15.0,160.0
5,May,s21111,fifo,6,20700,2552,18148,0.1233,0.0543478260869565,0.0078369905956112,0.0608882521489971,9695.134066022543,16819.506666666668,2532.0,17043.0,135855.0,14400.0,150255.0,20.0,5.0,15.0,160.0
5,May,s21111,urgent_first,6,20700,2552,18148,0.1233,0.1687922705314009,1.0,0.0519065461758871,9613.972947665055,17180.561666666665,0.0,17206.0,86030.0,14400.0,100430.0,20.0,5.0,15.0,160.0
5,May,s21111,rl5_dqn,6,20700,2552,18148,0.1233,0.1690821256038647,1.0,0.0522371611196826,9559.52260547504,17109.378333333334,0.0,17200.0,86000.0,14400.0,100400.0,20.0,5.0,15.0,160.0
5,May,s31111,fifo,7,20700,2552,18148,0.1233,0.054927536231884,0.0078369905956112,0.061549482036588,9663.08571900161,16727.79,2532.0,17031.0,135795.0,16800.0,152595.0,20.0,5.0,15.0,160.0
5,May,s31111,urgent_first,7,20700,2552,18148,0.1233,0.1695169082125603,1.0,0.0527330835353758,9605.675171497584,17169.086666666666,0.0,17191.0,85955.0,16800.0,102755.0,20.0,5.0,15.0,160.0
5,May,s31111,rl5_dqn,7,20700,2552,18148,0.1233,0.1693236714975845,1.0,0.0525126735728454,9590.337257648953,17210.856666666667,0.0,17195.0,85975.0,16800.0,102775.0,20.0,5.0,15.0,160.0
5,May,s32111,fifo,8,20700,2552,18148,0.1233,0.054927536231884,0.0082288401253918,0.0614943795459554,9579.262015297903,16642.97,2531.0,17032.0,135780.0,19200.0,154980.0,20.0,5.0,15.0,160.0
5,May,s32111,urgent_first,8,20700,2552,18148,0.1233,0.1694202898550724,1.0,0.0526228785541106,9603.821306763286,17134.875,0.0,17193.0,85965.0,19200.0,105165.0,20.0,5.0,15.0,160.0
5,May,s32111,rl5_dqn,8,20700,2552,18148,0.1233,0.1695169082125603,1.0,0.0527330835353758,9586.94242109501,17159.353333333333,0.0,17191.0,85955.0,19200.0,105155.0,20.0,5.0,15.0,160.0
5,May,s32211,fifo,9,20700,2552,18148,0.1233,0.5616425120772947,0.0493730407523511,0.6336786422746308,1202.354684380032,1849.0083333333332,2426.0,6648.0,81760.0,21600.0,103360.0,20.0,5.0,15.0,160.0
5,May,s32211,urgent_first,9,20700,2552,18148,0.1233,0.5491304347826087,1.0,0.4857284549261627,1208.304033816425,1985.47,0.0,9333.0,46665.0,21600.0,68265.0,20.0,5.0,15.0,160.0
5,May,s32211,rl5_dqn,9,20700,2552,18148,0.1233,0.80256038647343,0.4921630094043887,0.8462089486444787,1200.3132391304348,1793.556666666667,1296.0,2791.0,39875.0,21600.0,61475.0,20.0,5.0,15.0,160.0
5,May,s32221,fifo,10,20700,2552,18148,0.1233,0.5607246376811594,0.0497648902821316,0.6325765924619793,1201.129691626409,1834.736666666667,2425.0,6668.0,81840.0,24000.0,105840.0,20.0,5.0,15.0,160.0
5,May,s32221,urgent_first,10,20700,2552,18148,0.1233,0.5565700483091788,1.0,0.4942142384835795,1200.0823856682769,1979.618333333333,0.0,9179.0,45895.0,24000.0,69895.0,20.0,5.0,15.0,160.0
5,May,s32221,rl5_dqn,10,20700,2552,18148,0.1233,0.8285024154589372,0.4486677115987461,0.8819153625743884,1186.495725442834,1795.4016666666669,1407.0,2143.0,38855.0,24000.0,62855.0,20.0,5.0,15.0,160.0
5,May,s33322,fifo,13,20700,2552,18148,0.1233,0.5708212560386473,0.0505485893416927,0.6439828080229226,1188.135492753623,1816.3666666666663,2423.0,6461.0,80765.0,31200.0,111965.0,20.0,5.0,15.0,160.0
5,May,s33322,urgent_first,13,20700,2552,18148,0.1233,0.5653140096618358,1.0,0.5041877892880758,1190.5398727858294,1976.6033333333328,0.0,8998.0,44990.0,31200.0,76190.0,20.0,5.0,15.0,160.0
5,May,s33322,rl5_dqn,13,20700,2552,18148,0.1233,0.8275845410628019,0.4494514106583072,0.8807582102711042,1193.084536231884,1824.435,1405.0,2164.0,38920.0,31200.0,70120.0,20.0,5.0,15.0,160.0
5,May,s32121,fifo,9,20700,2552,18148,0.1233,0.0550724637681159,0.0078369905956112,0.0617147895084857,9559.08477777778,16643.258333333335,2532.0,17028.0,135780.0,21600.0,157380.0,20.0,5.0,15.0,160.0
5,May,s32121,urgent_first,9,20700,2552,18148,0.1233,0.1689371980676328,1.0,0.0520718536477848,9489.863136070851,16976.478333333333,0.0,17203.0,86015.0,21600.0,107615.0,20.0,5.0,15.0,160.0
5,May,s32121,rl5_dqn,9,20700,2552,18148,0.1233,0.1688888888888889,1.0,0.0520167511571523,9644.365396135268,17261.661666666667,0.0,17204.0,86020.0,21600.0,107620.0,20.0,5.0,15.0,160.0
5,May,s32112,fifo,9,20700,2552,18148,0.1233,0.054927536231884,0.0078369905956112,0.061549482036588,9622.63626489533,16706.025000000005,2532.0,17031.0,135795.0,21600.0,157395.0,20.0,5.0,15.0,160.0
5,May,s32112,urgent_first,9,20700,2552,18148,0.1233,0.1688888888888889,1.0,0.0520167511571523,9666.430238325282,17240.321666666667,0.0,17204.0,86020.0,21600.0,107620.0,20.0,5.0,15.0,160.0
5,May,s32112,rl5_dqn,9,20700,2552,18148,0.1233,0.1691787439613526,1.0,0.0523473661009477,9616.935528180356,17230.843333333334,0.0,17198.0,85990.0,21600.0,107590.0,20.0,5.0,15.0,160.0
5,May,s32212,fifo,10,20700,2552,18148,0.1233,0.5720772946859903,0.0489811912225705,0.6456358827419,1192.234698067633,1818.59,2427.0,6431.0,80695.0,24000.0,104695.0,20.0,5.0,15.0,160.0
5,May,s32212,urgent_first,10,20700,2552,18148,0.1233,0.5608695652173913,1.0,0.4991183601498787,1195.9899710144928,1971.02,0.0,9090.0,45450.0,24000.0,69450.0,20.0,5.0,15.0,160.0
5,May,s32212,rl5_dqn,10,20700,2552,18148,0.1233,0.8242512077294686,0.4494514106583072,0.8769561384174565,1182.826889694042,1825.6516666666669,1405.0,2233.0,39265.0,24000.0,63265.0,20.0,5.0,15.0,160.0
5,May,s33211,fifo,10,20700,2552,18148,0.1233,0.5784541062801932,0.0493730407523511,0.6528543090147675,1180.775888083736,1801.7916666666667,2426.0,6300.0,80020.0,24000.0,104020.0,20.0,5.0,15.0,160.0
5,May,s33211,urgent_first,10,20700,2552,18148,0.1233,0.5719806763285025,1.0,0.5117919329953714,1184.9793260869565,1946.1366666666677,0.0,8860.0,44300.0,24000.0,68300.0,20.0,5.0,15.0,160.0
5,May,s33211,rl5_dqn,10,20700,2552,18148,0.1233,0.8320289855072464,0.4494514106583072,0.8858276394093013,1190.8293582930758,1813.1616666666675,1405.0,2072.0,38460.0,24000.0,62460.0,20.0,5.0,15.0,160.0
5,May,s42211,fifo,10,20700,2552,18148,0.1233,0.8878260869565218,0.0901253918495297,1.0,609.6150152979066,950.2100000000004,2322.0,0.0,46440.0,24000.0,70440.0,20.0,5.0,15.0,160.0
5,May,s42211,urgent_first,10,20700,2552,18148,0.1233,1.0,1.0,1.0,607.4537737520129,976.1683333333332,0.0,0.0,0.0,24000.0,24000.0,20.0,5.0,15.0,160.0
5,May,s42211,rl5_dqn,10,20700,2552,18148,0.1233,0.91231884057971,0.2887931034482758,1.0,610.271997584541,945.0666666666668,1815.0,0.0,36300.0,24000.0,60300.0,20.0,5.0,15.0,160.0
5,May,s23211,fifo,9,20700,2552,18148,0.1233,0.0646376811594202,0.0105799373040752,0.0722393652193079,6861.3818188405785,11559.141666666668,2525.0,16837.0,134685.0,21600.0,156285.0,20.0,5.0,15.0,160.0
5,May,s23211,urgent_first,9,20700,2552,18148,0.1233,0.1771497584541062,1.0,0.0614392770553229,6887.777570048309,12339.94166666667,0.0,17033.0,85165.0,21600.0,106765.0,20.0,5.0,15.0,160.0
5,May,s23211,rl5_dqn,9,20700,2552,18148,0.1233,0.1775845410628019,1.0,0.061935199471016,6966.4425636070855,12509.335,0.0,17024.0,85120.0,21600.0,106720.0,20.0,5.0,15.0,160.0
5,May,s22121,fifo,8,20700,2552,18148,0.1233,0.0555555555555555,0.0086206896551724,0.0621556094335463,9649.130107890498,16747.373333333333,2530.0,17020.0,135700.0,19200.0,154900.0,20.0,5.0,15.0,160.0
5,May,s22121,urgent_first,8,20700,2552,18148,0.1233,0.169903381642512,1.0,0.0531739034604364,9604.14621336554,17221.291666666668,0.0,17183.0,85915.0,19200.0,105115.0,20.0,5.0,15.0,160.0
5,May,s22121,rl5_dqn,8,20700,2552,18148,0.1233,0.1692270531400966,1.0,0.0524024685915803,9689.05877294686,17348.528333333335,0.0,17197.0,85985.0,19200.0,105185.0,20.0,5.0,15.0,160.0
5,May,s22112,fifo,8,20700,2552,18148,0.1233,0.0550724637681159,0.0082288401253918,0.0616596870178532,9681.442026570048,16784.518333333333,2531.0,17029.0,135765.0,19200.0,154965.0,20.0,5.0,15.0,160.0
5,May,s22112,urgent_first,8,20700,2552,18148,0.1233,0.1693719806763285,1.0,0.052567776063478,9627.339684380033,17212.075,0.0,17194.0,85970.0,19200.0,105170.0,20.0,5.0,15.0,160.0
5,May,s22112,rl5_dqn,8,20700,2552,18148,0.1233,0.1701932367149758,1.0,0.0535045184042318,9621.31028904992,17240.411666666667,0.0,17177.0,85885.0,19200.0,105085.0,20.0,5.0,15.0,160.0
6,June,s11111,fifo,5,19761,2419,17342,0.1224,0.0141187186883254,0.0028937577511368,0.0156844654595779,29804.36878531788,52431.36666666667,2412.0,17070.0,133590.0,12000.0,145590.0,20.0,5.0,15.0,160.0
6,June,s11111,urgent_first,5,19761,2419,17342,0.1224,0.1301047517838166,1.0,0.0087648483450582,29794.555749540337,53050.01666666667,0.0,17190.0,85950.0,12000.0,97950.0,20.0,5.0,15.0,160.0
6,June,s11111,rl5_dqn,5,19761,2419,17342,0.1224,0.0372450786903496,0.2401818933443571,0.0089378387729212,29575.51956378726,48519.333333333336,1838.0,17187.0,122695.0,12000.0,134695.0,20.0,5.0,15.0,160.0
6,June,s21111,fifo,6,19761,2419,17342,0.1224,0.0318303729568341,0.0049607275733774,0.0355783646638219,7451.98497630012,12221.4,2407.0,16725.0,131765.0,14400.0,146165.0,20.0,5.0,15.0,160.0
6,June,s21111,urgent_first,6,19761,2419,17342,0.1224,0.1429583523101057,1.0,0.0234113712374581,7462.189267580926,12730.266666666666,0.0,16936.0,84680.0,14400.0,99080.0,20.0,5.0,15.0,160.0
6,June,s21111,rl5_dqn,6,19761,2419,17342,0.1224,0.1438692373867719,1.0,0.0244493138046361,7413.607855540373,12729.7,0.0,16918.0,84590.0,14400.0,98990.0,20.0,5.0,15.0,160.0
6,June,s31111,fifo,7,19761,2419,17342,0.1224,0.0312737209655381,0.0049607275733774,0.0349440664283243,7460.225859858643,12277.45,2407.0,16736.0,131820.0,16800.0,148620.0,20.0,5.0,15.0,160.0
6,June,s31111,urgent_first,7,19761,2419,17342,0.1224,0.1440210515662162,1.0,0.0246223042324991,7440.674067607914,12775.15,0.0,16915.0,84575.0,16800.0,101375.0,20.0,5.0,15.0,160.0
6,June,s31111,rl5_dqn,7,19761,2419,17342,0.1224,0.1440716562926977,1.0,0.0246799677084534,7366.371026263852,12687.933333333332,0.0,16914.0,84570.0,16800.0,101370.0,20.0,5.0,15.0,160.0
6,June,s32111,fifo,8,19761,2419,17342,0.1224,0.0306664642477607,0.0049607275733774,0.0342521047168723,7467.788040416308,12221.983333333334,2407.0,16748.0,131880.0,19200.0,151080.0,20.0,5.0,15.0,160.0
6,June,s32111,urgent_first,8,19761,2419,17342,0.1224,0.1435150043014017,1.0,0.0240456694729558,7456.432435099438,12740.5,0.0,16925.0,84625.0,19200.0,103825.0,20.0,5.0,15.0,160.0
6,June,s32111,rl5_dqn,8,19761,2419,17342,0.1224,0.1438186326602904,1.0,0.0243916503286818,7453.679940286423,12812.166666666666,0.0,16919.0,84595.0,19200.0,103795.0,20.0,5.0,15.0,160.0
6,June,s32211,fifo,9,19761,2419,17342,0.1224,0.88335610546025,0.0582885489871847,0.998443086149233,794.4931742658098,1169.25,2278.0,27.0,45695.0,21600.0,67295.0,20.0,5.0,15.0,160.0
6,June,s32211,urgent_first,9,19761,2419,17342,0.1224,0.97075046809372,1.0,0.966670510898397,803.1115783614191,1294.5,0.0,578.0,2890.0,21600.0,24490.0,20.0,5.0,15.0,160.0
6,June,s32211,rl5_dqn,9,19761,2419,17342,0.1224,0.9547593745255808,0.7374948325754443,0.9850651597278284,797.0203329791003,1241.25,635.0,259.0,13995.0,21600.0,35595.0,20.0,5.0,15.0,160.0
6,June,s32221,fifo,10,19761,2419,17342,0.1224,0.8845706188958049,0.0570483670938404,1.0,789.7442605806049,1170.7833333333333,2281.0,0.0,45620.0,24000.0,69620.0,20.0,5.0,15.0,160.0
6,June,s32221,urgent_first,10,19761,2419,17342,0.1224,0.9753554982035322,1.0,0.9719178872102412,793.7815857834455,1278.5833333333333,0.0,487.0,2435.0,24000.0,26435.0,20.0,5.0,15.0,160.0
6,June,s32221,rl5_dqn,10,19761,2419,17342,0.1224,0.9479277364505844,0.5746176105828855,1.0,791.0663697856046,1160.85,1029.0,0.0,20580.0,24000.0,44580.0,20.0,5.0,15.0,160.0
6,June,s33322,fifo,13,19761,2419,17342,0.1224,0.8837609432721016,0.0562215791649441,0.9991927113366392,801.2576455307592,1182.5666666666666,2283.0,14.0,45730.0,31200.0,76930.0,20.0,5.0,15.0,160.0
6,June,s33322,urgent_first,13,19761,2419,17342,0.1224,0.9814280653813068,1.0,0.9788375043247608,788.2773653492569,1276.3166666666666,0.0,367.0,1835.0,31200.0,33035.0,20.0,5.0,15.0,160.0
6,June,s33322,rl5_dqn,13,19761,2419,17342,0.1224,0.9475735033652144,0.6548160396858206,0.9884096413331795,793.2461068097093,1206.8333333333333,835.0,201.0,17705.0,31200.0,48905.0,20.0,5.0,15.0,160.0
6,June,s32121,fifo,9,19761,2419,17342,0.1224,0.0309700926066494,0.0049607275733774,0.0345980855725983,7463.091518647841,12156.333333333334,2407.0,16742.0,131850.0,21600.0,153450.0,20.0,5.0,15.0,160.0
6,June,s32121,urgent_first,9,19761,2419,17342,0.1224,0.1436668184808461,1.0,0.0242186599008188,7422.724710287941,12714.65,0.0,16922.0,84610.0,21600.0,106210.0,20.0,5.0,15.0,160.0
6,June,s32121,rl5_dqn,9,19761,2419,17342,0.1224,0.1429583523101057,1.0,0.0234113712374581,7421.694344078403,12715.333333333334,0.0,16936.0,84680.0,21600.0,106280.0,20.0,5.0,15.0,160.0
6,June,s32112,fifo,9,19761,2419,17342,0.1224,0.0302110217094276,0.0049607275733774,0.0337331334332833,7528.06617158376,12297.4,2407.0,16757.0,131925.0,21600.0,153525.0,20.0,5.0,15.0,160.0
6,June,s32112,urgent_first,9,19761,2419,17342,0.1224,0.1440210515662162,1.0,0.0246223042324991,7441.044452035155,12775.95,0.0,16915.0,84575.0,21600.0,106175.0,20.0,5.0,15.0,160.0
6,June,s32112,rl5_dqn,9,19761,2419,17342,0.1224,0.1436162137543646,1.0,0.0241609964248644,7389.732040382573,12697.283333333333,0.0,16923.0,84615.0,21600.0,106215.0,20.0,5.0,15.0,160.0
6,June,s32212,fifo,10,19761,2419,17342,0.1224,0.8849754567076565,0.0603555188094253,1.0,783.3345233878179,1160.9166666666667,2273.0,0.0,45460.0,24000.0,69460.0,20.0,5.0,15.0,160.0
6,June,s32212,urgent_first,10,19761,2419,17342,0.1224,0.9771772683568646,1.0,0.9739937723445968,798.5416662449607,1290.7166666666667,0.0,451.0,2255.0,24000.0,26255.0,20.0,5.0,15.0,160.0
