month,month_name,regime,policy,picking_workers,quality_check_workers,packing_workers,labelling_workers,dispatch_workers,total_workers,total_orders,urgent_orders,normal_orders,urgent_share,total_sla,urgent_sla,normal_sla,mean_system_time_min,p90_system_time_min,urgent_late_orders,normal_late_orders,estimated_late_cost,estimated_worker_cost,estimated_total_cost,savings_total_cost_vs_fifo_same_month_regime,savings_total_cost_vs_urgent_first_same_month_regime,p_urgent_overall,p_urgent_pick,p_urgent_quality_check,p_urgent_pack,p_urgent_labelling,p_urgent_dispatch,decisions_total,decisions_pick,decisions_quality_check,decisions_pack,decisions_labelling,decisions_dispatch,cost_late_urgent,cost_late_normal,worker_cost_per_hour,hours_per_worker_month
4,April,s23211,rl5_dqn,2,3,2,1,1,9,19272,2316,16956,0.1202,0.18083229555832295,1.0,0.06894314696862468,3871.3569332018815,6815.343333333334,0.0,15787.0,78935.0,21600.0,100535.0,41865.0,-380.0,0.8005970149253732,0.7866123003737683,1.0,0.9354838709677419,0.9047619047619048,0.8841698841698842,3350.0,2943.0,3.0,124.0,21.0,259.0,20.0,5.0,15.0,160.0
4,April,s22121,fifo,2,2,1,2,1,8,19272,2316,16956,0.1202,0.0648090493980905,0.011226252158894647,0.07212786034442085,6060.055265843365,10460.061666666668,2290.0,15733.0,124465.0,19200.0,143665.0,0.0,-43745.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
4,April,s22121,urgent_first,2,2,1,2,1,8,19272,2316,16956,0.1202,0.16230801162308012,1.0,0.04788865298419438,5990.729859381486,11164.611666666668,0.0,16144.0,80720.0,19200.0,99920.0,43745.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
4,April,s22121,rl5_dqn,2,2,1,2,1,8,19272,2316,16956,0.1202,0.1631901203819012,1.0,0.04889124793583392,6032.42695101702,11240.415000000003,0.0,16127.0,80635.0,19200.0,99835.0,43830.0,85.0,0.9190043461082577,0.9267413931144916,0.9285714285714286,0.9120662460567823,0.0,0.7857142857142857,5062.0,2498.0,14.0,2536.0,0.0,14.0,20.0,5.0,15.0,160.0
4,April,s22112,fifo,2,2,1,1,2,8,19272,2316,16956,0.1202,0.06460149439601494,0.010362694300518135,0.07200990799716914,6043.305893697247,10471.88,2292.0,15735.0,124515.0,19200.0,143715.0,0.0,-43810.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
4,April,s22112,urgent_first,2,2,1,1,2,8,19272,2316,16956,0.1202,0.16246367787463678,1.0,0.04806558150507195,5979.750166044002,11129.288333333332,0.0,16141.0,80705.0,19200.0,99905.0,43810.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
4,April,s22112,rl5_dqn,2,2,1,1,2,8,19272,2316,16956,0.1202,0.16293067662930677,1.0,0.04859636706770465,5998.661585893179,11188.213333333333,0.0,16132.0,80660.0,19200.0,99860.0,43855.0,45.0,0.9222797927461139,0.926,0.8888888888888888,0.9188,0.0,0.0,5018.0,2500.0,18.0,2500.0,0.0,0.0,20.0,5.0,15.0,160.0
5,May,s11111,fifo,1,1,1,1,1,5,20700,2552,18148,0.1233,0.025555555555555557,0.0023510971786833857,0.02881860260083756,31287.911283413847,57215.62000000001,2546.0,17625.0,139045.0,12000.0,151045.0,0.0,-49895.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s11111,urgent_first,1,1,1,1,1,5,20700,2552,18148,0.1233,0.1393719806763285,0.9980407523510971,0.01862464183381089,31155.976361513684,57278.068333333336,5.0,17810.0,89150.0,12000.0,101150.0,49895.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s11111,rl5_dqn,1,1,1,1,1,5,20700,2552,18148,0.1233,0.052270531400966186,0.2864420062695925,0.019340974212034383,31248.883618357486,54295.59000000001,1821.0,17797.0,125405.0,12000.0,137405.0,13640.0,-36255.0,0.043740303138799376,0.0435690838555655,0.0,1.0,0.0,0.0,16758.0,16755.0,0.0,3.0,0.0,0.0,20.0,5.0,15.0,160.0
5,May,s21111,fifo,2,1,1,1,1,6,20700,2552,18148,0.1233,0.05434782608695652,0.007836990595611285,0.06088825214899714,9695.134066022545,16819.506666666668,2532.0,17043.0,135855.0,14400.0,150255.0,0.0,-49825.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s21111,urgent_first,2,1,1,1,1,6,20700,2552,18148,0.1233,0.16879227053140097,1.0,0.05190654617588715,9613.972947665057,17180.561666666665,0.0,17206.0,86030.0,14400.0,100430.0,49825.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s21111,rl5_dqn,2,1,1,1,1,6,20700,2552,18148,0.1233,0.16908212560386474,1.0,0.05223716111968261,9559.52260547504,17109.378333333334,0.0,17200.0,86000.0,14400.0,100400.0,49855.0,30.0,0.9322158326196012,0.9100963253656796,0.9320208023774146,0.9560315670800451,0.0,0.8823529411764706,8173.0,2803.0,2692.0,2661.0,0.0,17.0,20.0,5.0,15.0,160.0
5,May,s31111,fifo,3,1,1,1,1,7,20700,2552,18148,0.1233,0.05492753623188406,0.007836990595611285,0.061549482036588055,9663.08571900161,16727.79,2532.0,17031.0,135795.0,16800.0,152595.0,0.0,-49840.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s31111,urgent_first,3,1,1,1,1,7,20700,2552,18148,0.1233,0.16951690821256038,1.0,0.0527330835353758,9605.675171497584,17169.086666666666,0.0,17191.0,85955.0,16800.0,102755.0,49840.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s31111,rl5_dqn,3,1,1,1,1,7,20700,2552,18148,0.1233,0.16932367149758454,1.0,0.052512673572845496,9590.337257648953,17210.856666666667,0.0,17195.0,85975.0,16800.0,102775.0,49820.0,-20.0,0.8943859649122807,0.8096147723654887,0.9259259259259259,0.961771385314156,0.0,1.0,8550.0,3141.0,2754.0,2642.0,0.0,13.0,20.0,5.0,15.0,160.0
5,May,s32111,fifo,3,2,1,1,1,8,20700,2552,18148,0.1233,0.05492753623188406,0.008228840125391849,0.06149437954595548,9579.262015297905,16642.97,2531.0,17032.0,135780.0,19200.0,154980.0,0.0,-49815.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s32111,urgent_first,3,2,1,1,1,8,20700,2552,18148,0.1233,0.16942028985507246,1.0,0.052622878554110644,9603.821306763286,17134.875,0.0,17193.0,85965.0,19200.0,105165.0,49815.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s32111,rl5_dqn,3,2,1,1,1,8,20700,2552,18148,0.1233,0.16951690821256038,1.0,0.0527330835353758,9586.94242109501,17159.353333333333,0.0,17191.0,85955.0,19200.0,105155.0,49825.0,10.0,0.8537993446715556,0.8201160541586073,0.8102678571428571,0.8966608084358524,0.0,1.0,6409.0,3102.0,448.0,2845.0,0.0,14.0,20.0,5.0,15.0,160.0
5,May,s32211,fifo,3,2,2,1,1,9,20700,2552,18148,0.1233,0.5616425120772947,0.0493730407523511,0.6336786422746308,1202.354684380032,1849.0083333333334,2426.0,6648.0,81760.0,21600.0,103360.0,0.0,-35095.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s32211,urgent_first,3,2,2,1,1,9,20700,2552,18148,0.1233,0.5491304347826087,1.0,0.4857284549261627,1208.304033816425,1985.47,0.0,9333.0,46665.0,21600.0,68265.0,35095.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s32211,rl5_dqn,3,2,2,1,1,9,20700,2552,18148,0.1233,0.80256038647343,0.49216300940438873,0.8462089486444787,1200.3132391304348,1793.556666666667,1296.0,2791.0,39875.0,21600.0,61475.0,41885.0,6790.0,0.11046162250751161,0.07648968093575846,0.2964169381107492,0.5310015898251192,0.38461538461538464,0.33266733266733267,18305.0,16329.0,307.0,629.0,39.0,1001.0,20.0,5.0,15.0,160.0
5,May,s32221,fifo,3,2,2,2,1,10,20700,2552,18148,0.1233,0.5607246376811594,0.049764890282131664,0.6325765924619793,1201.129691626409,1834.7366666666667,2425.0,6668.0,81840.0,24000.0,105840.0,0.0,-35945.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s32221,urgent_first,3,2,2,2,1,10,20700,2552,18148,0.1233,0.5565700483091788,1.0,0.4942142384835795,1200.0823856682769,1979.6183333333333,0.0,9179.0,45895.0,24000.0,69895.0,35945.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s32221,rl5_dqn,3,2,2,2,1,10,20700,2552,18148,0.1233,0.8285024154589372,0.4486677115987461,0.8819153625743884,1186.495725442834,1795.4016666666669,1407.0,2143.0,38855.0,24000.0,62855.0,42985.0,7040.0,0.10146624296147627,0.07028497249180936,0.2565597667638484,0.509090909090909,0.6666666666666666,0.3612078977932636,17937.0,16177.0,343.0,550.0,6.0,861.0,20.0,5.0,15.0,160.0
5,May,s33322,fifo,3,3,3,2,2,13,20700,2552,18148,0.1233,0.5708212560386473,0.05054858934169279,0.6439828080229226,1188.135492753623,1816.3666666666666,2423.0,6461.0,80765.0,31200.0,111965.0,0.0,-35775.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s33322,urgent_first,3,3,3,2,2,13,20700,2552,18148,0.1233,0.5653140096618358,1.0,0.5041877892880758,1190.5398727858294,1976.6033333333332,0.0,8998.0,44990.0,31200.0,76190.0,35775.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s33322,rl5_dqn,3,3,3,2,2,13,20700,2552,18148,0.1233,0.8275845410628019,0.44945141065830724,0.8807582102711042,1193.084536231884,1824.4350000000002,1405.0,2164.0,38920.0,31200.0,70120.0,41845.0,6070.0,0.07413336617203374,0.0707189867130262,0.3888888888888889,0.5555555555555556,0.7142857142857143,0.3829787234042553,16241.0,16106.0,18.0,63.0,7.0,47.0,20.0,5.0,15.0,160.0
5,May,s32121,fifo,3,2,1,2,1,9,20700,2552,18148,0.1233,0.05507246376811594,0.007836990595611285,0.06171478950848578,9559.08477777778,16643.258333333335,2532.0,17028.0,135780.0,21600.0,157380.0,0.0,-49765.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s32121,urgent_first,3,2,1,2,1,9,20700,2552,18148,0.1233,0.16893719806763285,1.0,0.05207185364778488,9489.863136070853,16976.478333333333,0.0,17203.0,86015.0,21600.0,107615.0,49765.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s32121,rl5_dqn,3,2,1,2,1,9,20700,2552,18148,0.1233,0.1688888888888889,1.0,0.052016751157152305,9644.365396135268,17261.661666666667,0.0,17204.0,86020.0,21600.0,107620.0,49760.0,-5.0,0.8584139868872932,0.8219133807369101,0.8144329896907216,0.9055733049343273,0.0,1.0,6406.0,3094.0,485.0,2817.0,0.0,10.0,20.0,5.0,15.0,160.0
5,May,s32112,fifo,3,2,1,1,2,9,20700,2552,18148,0.1233,0.05492753623188406,0.007836990595611285,0.061549482036588055,9622.63626489533,16706.025000000005,2532.0,17031.0,135795.0,21600.0,157395.0,0.0,-49775.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s32112,urgent_first,3,2,1,1,2,9,20700,2552,18148,0.1233,0.1688888888888889,1.0,0.052016751157152305,9666.430238325282,17240.321666666667,0.0,17204.0,86020.0,21600.0,107620.0,49775.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s32112,rl5_dqn,3,2,1,1,2,9,20700,2552,18148,0.1233,0.16917874396135266,1.0,0.05234736610094776,9616.935528180355,17230.843333333334,0.0,17198.0,85990.0,21600.0,107590.0,49805.0,30.0,0.857098332554153,0.8251702886798573,0.811623246492986,0.8998236331569665,0.0,0.0,6417.0,3083.0,499.0,2835.0,0.0,0.0,20.0,5.0,15.0,160.0
5,May,s32212,fifo,3,2,2,1,2,10,20700,2552,18148,0.1233,0.5720772946859903,0.04898119122257053,0.6456358827419,1192.234698067633,1818.5900000000001,2427.0,6431.0,80695.0,24000.0,104695.0,0.0,-35245.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s32212,urgent_first,3,2,2,1,2,10,20700,2552,18148,0.1233,0.5608695652173913,1.0,0.49911836014987876,1195.9899710144928,1971.02,0.0,9090.0,45450.0,24000.0,69450.0,35245.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s32212,rl5_dqn,3,2,2,1,2,10,20700,2552,18148,0.1233,0.8242512077294686,0.44945141065830724,0.8769561384174565,1182.826889694042,1825.6516666666669,1405.0,2233.0,39265.0,24000.0,63265.0,41430.0,6185.0,0.09301235869501552,0.07060572277963582,0.3018867924528302,0.5621019108280255,0.4827586206896552,0.2,17073.0,16146.0,265.0,628.0,29.0,5.0,20.0,5.0,15.0,160.0
5,May,s33211,fifo,3,3,2,1,1,10,20700,2552,18148,0.1233,0.5784541062801932,0.0493730407523511,0.6528543090147675,1180.775888083736,1801.7916666666667,2426.0,6300.0,80020.0,24000.0,104020.0,0.0,-35720.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s33211,urgent_first,3,3,2,1,1,10,20700,2552,18148,0.1233,0.5719806763285025,1.0,0.5117919329953714,1184.9793260869565,1946.1366666666675,0.0,8860.0,44300.0,24000.0,68300.0,35720.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s33211,rl5_dqn,3,3,2,1,1,10,20700,2552,18148,0.1233,0.8320289855072464,0.44945141065830724,0.8858276394093013,1190.8293582930758,1813.1616666666673,1405.0,2072.0,38460.0,24000.0,62460.0,41560.0,5840.0,0.09864139741979679,0.07038775006174364,0.6153846153846154,0.5616942909760589,0.38461538461538464,0.3581081081081081,17518.0,16196.0,13.0,543.0,26.0,740.0,20.0,5.0,15.0,160.0
5,May,s42211,fifo,4,2,2,1,1,10,20700,2552,18148,0.1233,0.8878260869565218,0.09012539184952978,1.0,609.6150152979066,950.2100000000003,2322.0,0.0,46440.0,24000.0,70440.0,0.0,-46440.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s42211,urgent_first,4,2,2,1,1,10,20700,2552,18148,0.1233,1.0,1.0,1.0,607.4537737520129,976.1683333333333,0.0,0.0,0.0,24000.0,24000.0,46440.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s42211,rl5_dqn,4,2,2,1,1,10,20700,2552,18148,0.1233,0.9123188405797101,0.28879310344827586,1.0,610.271997584541,945.0666666666667,1815.0,0.0,36300.0,24000.0,60300.0,10140.0,-36300.0,0.06281864530225784,0.04328274311410905,0.11881838074398249,0.059083246367504214,0.5384615384615384,0.07665236995491037,43936.0,17790.0,4570.0,12457.0,26.0,9093.0,20.0,5.0,15.0,160.0
5,May,s23211,fifo,2,3,2,1,1,9,20700,2552,18148,0.1233,0.06463768115942028,0.010579937304075235,0.07223936521930792,6861.3818188405785,11559.141666666668,2525.0,16837.0,134685.0,21600.0,156285.0,0.0,-49520.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s23211,urgent_first,2,3,2,1,1,9,20700,2552,18148,0.1233,0.17714975845410627,1.0,0.0614392770553229,6887.777570048309,12339.94166666667,0.0,17033.0,85165.0,21600.0,106765.0,49520.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s23211,rl5_dqn,2,3,2,1,1,9,20700,2552,18148,0.1233,0.17758454106280194,1.0,0.06193519947101609,6966.4425636070855,12509.335000000001,0.0,17024.0,85120.0,21600.0,106720.0,49565.0,45.0,0.866764705882353,0.8606612685560054,1.0,0.944,0.7307692307692307,0.9074733096085409,3400.0,2964.0,4.0,125.0,26.0,281.0,20.0,5.0,15.0,160.0
5,May,s22121,fifo,2,2,1,2,1,8,20700,2552,18148,0.1233,0.05555555555555555,0.008620689655172414,0.062155609433546394,9649.130107890498,16747.373333333333,2530.0,17020.0,135700.0,19200.0,154900.0,0.0,-49785.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s22121,urgent_first,2,2,1,2,1,8,20700,2552,18148,0.1233,0.16990338164251206,1.0,0.05317390346043641,9604.14621336554,17221.291666666668,0.0,17183.0,85915.0,19200.0,105115.0,49785.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s22121,rl5_dqn,2,2,1,2,1,8,20700,2552,18148,0.1233,0.16922705314009662,1.0,0.05240246859158034,9689.058772946859,17348.528333333335,0.0,17197.0,85985.0,19200.0,105185.0,49715.0,-70.0,0.9223161301924114,0.9252811026478056,0.8,0.9201589595375722,0.0,1.0,5561.0,2757.0,25.0,2768.0,0.0,11.0,20.0,5.0,15.0,160.0
5,May,s22112,fifo,2,2,1,1,2,8,20700,2552,18148,0.1233,0.05507246376811594,0.008228840125391849,0.06165968701785321,9681.442026570048,16784.518333333333,2531.0,17029.0,135765.0,19200.0,154965.0,0.0,-49795.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s22112,urgent_first,2,2,1,1,2,8,20700,2552,18148,0.1233,0.1693719806763285,1.0,0.05256777606347807,9627.339684380033,17212.075,0.0,17194.0,85970.0,19200.0,105170.0,49795.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
5,May,s22112,rl5_dqn,2,2,1,1,2,8,20700,2552,18148,0.1233,0.17019323671497585,1.0,0.05350451840423187,9621.31028904992,17240.411666666667,0.0,17177.0,85885.0,19200.0,105085.0,49880.0,85.0,0.926,0.9272991639403854,0.9230769230769231,0.9247153874403232,0.0,0.0,5500.0,2751.0,26.0,2723.0,0.0,0.0,20.0,5.0,15.0,160.0
6,June,s11111,fifo,1,1,1,1,1,5,19761,2419,17342,0.1224,0.01411871868832549,0.0028937577511368336,0.0156844654595779,29804.368785317878,52431.36666666667,2412.0,17070.0,133590.0,12000.0,145590.0,0.0,-47640.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s11111,urgent_first,1,1,1,1,1,5,19761,2419,17342,0.1224,0.1301047517838166,1.0,0.00876484834505824,29794.555749540337,53050.01666666667,0.0,17190.0,85950.0,12000.0,97950.0,47640.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s11111,rl5_dqn,1,1,1,1,1,5,19761,2419,17342,0.1224,0.03724507869034968,0.24018189334435716,0.008937838772921232,29575.51956378726,48519.333333333336,1838.0,17187.0,122695.0,12000.0,134695.0,10895.0,-36745.0,0.03601411363912885,0.035368600474828024,1.0,1.0,0.0,0.0,16438.0,16427.0,4.0,7.0,0.0,0.0,20.0,5.0,15.0,160.0
6,June,s21111,fifo,2,1,1,1,1,6,19761,2419,17342,0.1224,0.03183037295683417,0.004960727573377429,0.035578364663821936,7451.98497630012,12221.4,2407.0,16725.0,131765.0,14400.0,146165.0,0.0,-47085.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s21111,urgent_first,2,1,1,1,1,6,19761,2419,17342,0.1224,0.14295835231010576,1.0,0.023411371237458192,7462.189267580926,12730.266666666666,0.0,16936.0,84680.0,14400.0,99080.0,47085.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s21111,rl5_dqn,2,1,1,1,1,6,19761,2419,17342,0.1224,0.14386923738677193,1.0,0.024449313804636143,7413.607855540373,12729.7,0.0,16918.0,84590.0,14400.0,98990.0,47175.0,90.0,0.971107544141252,0.9595398651328838,0.9730273752012882,0.9809020723283218,0.0,1.0,7476.0,2521.0,2484.0,2461.0,0.0,10.0,20.0,5.0,15.0,160.0
6,June,s31111,fifo,3,1,1,1,1,7,19761,2419,17342,0.1224,0.03127372096553818,0.004960727573377429,0.0349440664283243,7460.225859858643,12277.45,2407.0,16736.0,131820.0,16800.0,148620.0,0.0,-47245.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s31111,urgent_first,3,1,1,1,1,7,19761,2419,17342,0.1224,0.14402105156621628,1.0,0.024622304232499136,7440.674067607914,12775.15,0.0,16915.0,84575.0,16800.0,101375.0,47245.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s31111,rl5_dqn,3,1,1,1,1,7,19761,2419,17342,0.1224,0.14407165629269775,1.0,0.024679967708453467,7366.371026263852,12687.933333333332,0.0,16914.0,84570.0,16800.0,101370.0,47250.0,5.0,0.929156010230179,0.8448637316561844,0.9757966922146026,0.9797488861887403,0.0,1.0,7820.0,2862.0,2479.0,2469.0,0.0,10.0,20.0,5.0,15.0,160.0
6,June,s32111,fifo,3,2,1,1,1,8,19761,2419,17342,0.1224,0.03066646424776074,0.004960727573377429,0.03425210471687233,7467.788040416308,12221.983333333334,2407.0,16748.0,131880.0,19200.0,151080.0,0.0,-47255.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s32111,urgent_first,3,2,1,1,1,8,19761,2419,17342,0.1224,0.14351500430140174,1.0,0.02404566947295583,7456.432435099438,12740.5,0.0,16925.0,84625.0,19200.0,103825.0,47255.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s32111,rl5_dqn,3,2,1,1,1,8,19761,2419,17342,0.1224,0.14381863266029046,1.0,0.024391650328681812,7453.6799402864235,12812.166666666666,0.0,16919.0,84595.0,19200.0,103795.0,47285.0,30.0,0.8946196024674434,0.8552724699221514,0.7758985200845666,0.9603017070265979,0.0,1.0,5836.0,2826.0,473.0,2519.0,0.0,18.0,20.0,5.0,15.0,160.0
6,June,s32211,fifo,3,2,2,1,1,9,19761,2419,17342,0.1224,0.88335610546025,0.05828854898718479,0.998443086149233,794.4931742658098,1169.25,2278.0,27.0,45695.0,21600.0,67295.0,0.0,-42805.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s32211,urgent_first,3,2,2,1,1,9,19761,2419,17342,0.1224,0.9707504680937199,1.0,0.966670510898397,803.1115783614191,1294.5,0.0,578.0,2890.0,21600.0,24490.0,42805.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s32211,rl5_dqn,3,2,2,1,1,9,19761,2419,17342,0.1224,0.9547593745255807,0.7374948325754443,0.9850651597278284,797.0203329791003,1241.25,635.0,259.0,13995.0,21600.0,35595.0,31700.0,-11105.0,0.1566953210638666,0.1238029146426093,0.22377622377622378,0.4424686192468619,0.5625,0.26228419654714474,17333.0,14410.0,429.0,956.0,32.0,1506.0,20.0,5.0,15.0,160.0
6,June,s32221,fifo,3,2,2,2,1,10,19761,2419,17342,0.1224,0.8845706188958049,0.05704836709384043,1.0,789.7442605806049,1170.7833333333333,2281.0,0.0,45620.0,24000.0,69620.0,0.0,-43185.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s32221,urgent_first,3,2,2,2,1,10,19761,2419,17342,0.1224,0.9753554982035322,1.0,0.9719178872102411,793.7815857834455,1278.5833333333333,0.0,487.0,2435.0,24000.0,26435.0,43185.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s32221,rl5_dqn,3,2,2,2,1,10,19761,2419,17342,0.1224,0.9479277364505845,0.5746176105828855,1.0,791.0663697856046,1160.85,1029.0,0.0,20580.0,24000.0,44580.0,25040.0,-18145.0,0.11422461066023251,0.08634612995403156,0.19205298013245034,0.3595360824742268,0.5,0.3352272727272727,18236.0,16098.0,302.0,776.0,4.0,1056.0,20.0,5.0,15.0,160.0
6,June,s33322,fifo,3,3,3,2,2,13,19761,2419,17342,0.1224,0.8837609432721016,0.05622157916494419,0.9991927113366393,801.2576455307592,1182.5666666666666,2283.0,14.0,45730.0,31200.0,76930.0,0.0,-43895.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s33322,urgent_first,3,3,3,2,2,13,19761,2419,17342,0.1224,0.9814280653813067,1.0,0.9788375043247607,788.2773653492569,1276.3166666666666,0.0,367.0,1835.0,31200.0,33035.0,43895.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s33322,rl5_dqn,3,3,3,2,2,13,19761,2419,17342,0.1224,0.9475735033652143,0.6548160396858206,0.9884096413331795,793.2461068097093,1206.8333333333333,835.0,201.0,17705.0,31200.0,48905.0,28025.0,-15870.0,0.11105193075898802,0.10717185385656293,0.42857142857142855,0.44,0.2727272727272727,0.24752475247524752,15020.0,14780.0,28.0,100.0,11.0,101.0,20.0,5.0,15.0,160.0
6,June,s32121,fifo,3,2,1,2,1,9,19761,2419,17342,0.1224,0.03097009260664946,0.004960727573377429,0.03459808557259832,7463.091518647841,12156.333333333334,2407.0,16742.0,131850.0,21600.0,153450.0,0.0,-47240.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s32121,urgent_first,3,2,1,2,1,9,19761,2419,17342,0.1224,0.14366681848084611,1.0,0.024218659900818822,7422.724710287941,12714.65,0.0,16922.0,84610.0,21600.0,106210.0,47240.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s32121,rl5_dqn,3,2,1,2,1,9,19761,2419,17342,0.1224,0.14295835231010576,1.0,0.023411371237458192,7421.694344078403,12715.333333333334,0.0,16936.0,84680.0,21600.0,106280.0,47170.0,-70.0,0.8918318523581682,0.847124824684432,0.7639751552795031,0.9672131147540983,0.0,0.9375,5852.0,2852.0,483.0,2501.0,0.0,16.0,20.0,5.0,15.0,160.0
6,June,s32112,fifo,3,2,1,1,2,9,19761,2419,17342,0.1224,0.03021102170942766,0.004960727573377429,0.03373313343328336,7528.06617158376,12297.4,2407.0,16757.0,131925.0,21600.0,153525.0,0.0,-47350.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s32112,urgent_first,3,2,1,1,2,9,19761,2419,17342,0.1224,0.14402105156621628,1.0,0.024622304232499136,7441.044452035155,12775.95,0.0,16915.0,84575.0,21600.0,106175.0,47350.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s32112,rl5_dqn,3,2,1,1,2,9,19761,2419,17342,0.1224,0.14361621375436465,1.0,0.02416099642486449,7389.732040382573,12697.283333333333,0.0,16923.0,84615.0,21600.0,106215.0,47310.0,-40.0,0.8949536560247168,0.847719298245614,0.8185745140388769,0.9625945085555113,0.0,0.0,5826.0,2850.0,463.0,2513.0,0.0,0.0,20.0,5.0,15.0,160.0
6,June,s32212,fifo,3,2,2,1,2,10,19761,2419,17342,0.1224,0.8849754567076565,0.060355518809425385,1.0,783.3345233878179,1160.9166666666667,2273.0,0.0,45460.0,24000.0,69460.0,0.0,-43205.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s32212,urgent_first,3,2,2,1,2,10,19761,2419,17342,0.1224,0.9771772683568646,1.0,0.9739937723445969,798.5416662449607,1290.7166666666667,0.0,451.0,2255.0,24000.0,26255.0,43205.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s32212,rl5_dqn,3,2,2,1,2,10,19761,2419,17342,0.1224,0.9536966752694702,0.7023563455973543,0.9887556221889056,792.7691589494459,1215.4333333333334,720.0,195.0,15375.0,24000.0,39375.0,30085.0,-13120.0,0.13287831273442785,0.11354821452454193,0.2202970297029703,0.4214876033057851,0.3488372093023256,0.13333333333333333,16263.0,14954.0,404.0,847.0,43.0,15.0,20.0,5.0,15.0,160.0
6,June,s33211,fifo,3,3,2,1,1,10,19761,2419,17342,0.1224,0.8844694094428419,0.05622157916494419,1.0,799.5439898453183,1184.9166666666667,2283.0,0.0,45660.0,24000.0,69660.0,0.0,-43370.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
6,June,s33211,urgent_first,3,3,2,1,1,10,19761,2419,17342,0.1224,0.9768230352714944,1.0,0.9735901280129167,796.5784769664152,1292.1333333333334,0.0,458.0,2290.0,24000.0,26290.0,43370.0,0.0,,,,,,,,,,,,,20.0,5.0,15.0,160.0
