month,month_name,regime,policy,picking_workers,packing_workers,dispatch_workers,total_workers,total_orders,urgent_orders,normal_orders,urgent_share,total_sla,urgent_sla,normal_sla,mean_system_time_min,p90_system_time_min,urgent_late_orders,normal_late_orders,estimated_late_cost,estimated_worker_cost,estimated_total_cost,savings_total_cost_vs_fifo_same_month_regime,savings_total_cost_vs_urgent_first_same_month_regime,p_urgent_overall,p_urgent_pick,p_urgent_pack,p_urgent_dispatch,decisions_total,decisions_pick,decisions_pack,decisions_dispatch,cost_late_urgent,cost_late_normal,worker_cost_per_hour,hours_per_worker_month
8,August,s312,rl3_dqn,3,1,2,6,8400,683,7717,0.0813,1.0,1.0,1.0,8.167295634920634,13.016666666666667,0.0,0.0,0.0,17280.0,17280.0,0.0,0.0,1.0,1.0,1.0,0.0,303.0,15.0,288.0,0.0,15.0,10.0,18.0,160.0
8,August,s222,fifo,2,2,2,6,8400,683,7717,0.0813,1.0,1.0,1.0,6.4762876984126985,9.333333333333334,0.0,0.0,0.0,17280.0,17280.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
8,August,s222,urgent_first,2,2,2,6,8400,683,7717,0.0813,1.0,1.0,1.0,6.479680555555555,9.351666666666672,0.0,0.0,0.0,17280.0,17280.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
8,August,s222,rl3_dqn,2,2,2,6,8400,683,7717,0.0813,1.0,1.0,1.0,6.471642857142857,9.4,0.0,0.0,0.0,17280.0,17280.0,0.0,0.0,1.0,1.0,1.0,1.0,104.0,88.0,12.0,4.0,15.0,10.0,18.0,160.0
8,August,s321,fifo,3,2,1,6,8400,683,7717,0.0813,1.0,1.0,1.0,6.4930595238095234,9.283333333333333,0.0,0.0,0.0,17280.0,17280.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
8,August,s321,urgent_first,3,2,1,6,8400,683,7717,0.0813,1.0,1.0,1.0,6.498128968253967,9.316666666666666,0.0,0.0,0.0,17280.0,17280.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
8,August,s321,rl3_dqn,3,2,1,6,8400,683,7717,0.0813,1.0,1.0,1.0,6.489978174603174,9.283333333333333,0.0,0.0,0.0,17280.0,17280.0,0.0,0.0,1.0,1.0,1.0,1.0,104.0,16.0,34.0,54.0,15.0,10.0,18.0,160.0
8,August,s322,fifo,3,2,2,7,8400,683,7717,0.0813,1.0,1.0,1.0,6.182517857142857,8.833333333333334,0.0,0.0,0.0,20160.0,20160.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
8,August,s322,urgent_first,3,2,2,7,8400,683,7717,0.0813,1.0,1.0,1.0,6.1827281746031755,8.833333333333334,0.0,0.0,0.0,20160.0,20160.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
8,August,s322,rl3_dqn,3,2,2,7,8400,683,7717,0.0813,1.0,1.0,1.0,6.167964285714285,8.833333333333334,0.0,0.0,0.0,20160.0,20160.0,0.0,0.0,1.0,1.0,1.0,1.0,56.0,17.0,37.0,2.0,15.0,10.0,18.0,160.0
8,August,s331,fifo,3,3,1,7,8400,683,7717,0.0813,1.0,1.0,1.0,6.456343253968254,9.2,0.0,0.0,0.0,20160.0,20160.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
8,August,s331,urgent_first,3,3,1,7,8400,683,7717,0.0813,1.0,1.0,1.0,6.4608888888888885,9.2,0.0,0.0,0.0,20160.0,20160.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
8,August,s331,rl3_dqn,3,3,1,7,8400,683,7717,0.0813,1.0,1.0,1.0,6.448730158730159,9.25,0.0,0.0,0.0,20160.0,20160.0,0.0,0.0,1.0,1.0,1.0,1.0,119.0,16.0,9.0,94.0,15.0,10.0,18.0,160.0
8,August,s332,fifo,3,3,2,8,8400,683,7717,0.0813,1.0,1.0,1.0,6.087654761904762,8.716666666666667,0.0,0.0,0.0,23040.0,23040.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
8,August,s332,urgent_first,3,3,2,8,8400,683,7717,0.0813,1.0,1.0,1.0,6.087744047619048,8.716666666666667,0.0,0.0,0.0,23040.0,23040.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
8,August,s332,rl3_dqn,3,3,2,8,8400,683,7717,0.0813,1.0,1.0,1.0,6.078827380952381,8.716666666666667,0.0,0.0,0.0,23040.0,23040.0,0.0,0.0,1.0,1.0,1.0,1.0,36.0,17.0,8.0,11.0,15.0,10.0,18.0,160.0
8,August,s432,fifo,4,3,2,9,8400,683,7717,0.0813,1.0,1.0,1.0,6.047013888888888,8.65,0.0,0.0,0.0,25920.0,25920.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
8,August,s432,urgent_first,4,3,2,9,8400,683,7717,0.0813,1.0,1.0,1.0,6.047154761904761,8.65,0.0,0.0,0.0,25920.0,25920.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
8,August,s432,rl3_dqn,4,3,2,9,8400,683,7717,0.0813,1.0,1.0,1.0,6.036367063492064,8.65,0.0,0.0,0.0,25920.0,25920.0,0.0,0.0,1.0,1.0,1.0,1.0,25.0,5.0,9.0,11.0,15.0,10.0,18.0,160.0
10,October,s111,fifo,1,1,1,3,20400,3097,17303,0.1518,0.03877450980392157,0.0032289312237649337,0.04513668150031786,14488.610327614379,25983.558333333334,3087.0,16522.0,211525.0,8640.0,220165.0,0.0,-119965.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s111,urgent_first,1,1,1,3,20400,3097,17303,0.1518,0.5511764705882353,1.0,0.47084320638039645,14662.784194444444,49177.33333333334,0.0,9156.0,91560.0,8640.0,100200.0,119965.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s111,rl3_dqn,1,1,1,3,20400,3097,17303,0.1518,0.17558823529411766,1.0,0.02802982141825117,14696.410401143788,26762.670000000006,0.0,16818.0,168180.0,8640.0,176820.0,43345.0,-76620.0,0.9859987554449284,0.9866156787762906,0.9605263157894737,0.0,3214.0,3138.0,76.0,0.0,15.0,10.0,18.0,160.0
10,October,s211,fifo,2,1,1,4,20400,3097,17303,0.1518,0.8159803921568628,0.08136906683887633,0.9474657573831128,817.4954942810457,1342.1416666666669,2845.0,909.0,51765.0,11520.0,63285.0,0.0,-34405.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s211,urgent_first,2,1,1,4,20400,3097,17303,0.1518,0.9149019607843137,1.0,0.8996705773565278,818.7306356209151,1226.0850000000014,0.0,1736.0,17360.0,11520.0,28880.0,34405.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s211,rl3_dqn,2,1,1,4,20400,3097,17303,0.1518,0.8496078431372549,1.0,0.8226897069872277,810.7452140522876,1569.5166666666667,0.0,3068.0,30680.0,11520.0,42200.0,21085.0,-13320.0,0.8317873459781254,0.9257849666983825,0.758968058968059,0.0,7223.0,3153.0,4070.0,0.0,15.0,10.0,18.0,160.0
10,October,s121,fifo,1,2,1,4,20400,3097,17303,0.1518,0.03877450980392157,0.0032289312237649337,0.04513668150031786,14519.424930555555,26040.76166666667,3087.0,16522.0,211525.0,11520.0,223045.0,0.0,-120055.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s121,urgent_first,1,2,1,4,20400,3097,17303,0.1518,0.5516176470588235,1.0,0.47136334739640523,14632.829954248366,49121.73,0.0,9147.0,91470.0,11520.0,102990.0,120055.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s121,rl3_dqn,1,2,1,4,20400,3097,17303,0.1518,0.17549019607843136,1.0,0.027914234525804774,14691.587873366014,26779.148333333338,0.0,16820.0,168200.0,11520.0,179720.0,43325.0,-76730.0,0.9816687737041719,0.9869301880777813,0.0,0.37037037037037035,3164.0,3137.0,0.0,27.0,15.0,10.0,18.0,160.0
10,October,s112,fifo,1,1,2,4,20400,3097,17303,0.1518,0.03877450980392157,0.0032289312237649337,0.04513668150031786,14487.26796405229,25980.58666666667,3087.0,16522.0,211525.0,11520.0,223045.0,0.0,-119725.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s112,urgent_first,1,1,2,4,20400,3097,17303,0.1518,0.55,1.0,0.4694561636710397,14603.901055555554,49080.270000000004,0.0,9180.0,91800.0,11520.0,103320.0,119725.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s112,rl3_dqn,1,1,2,4,20400,3097,17303,0.1518,0.17524509803921567,1.0,0.027625267294688782,14725.000334150327,26809.136666666673,0.0,16825.0,168250.0,11520.0,179770.0,43275.0,-76450.0,0.9875272840661053,0.9875598086124402,0.9861111111111112,0.0,3207.0,3135.0,72.0,0.0,15.0,10.0,18.0,160.0
10,October,s221,fifo,2,2,1,5,20400,3097,17303,0.1518,0.9551960784313726,0.7048756861478851,1.0,169.03131290849672,313.97166666666675,914.0,0.0,13710.0,14400.0,28110.0,0.0,-13710.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s221,urgent_first,2,2,1,5,20400,3097,17303,0.1518,1.0,1.0,1.0,171.40335049019606,649.3416666666669,0.0,0.0,0.0,14400.0,14400.0,13710.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s221,rl3_dqn,2,2,1,5,20400,3097,17303,0.1518,1.0,1.0,1.0,170.37535702614377,337.7683333333334,0.0,0.0,0.0,14400.0,14400.0,13710.0,0.0,0.9971461187214612,0.9965846994535519,1.0,1.0,3504.0,2928.0,102.0,474.0,15.0,10.0,18.0,160.0
10,October,s212,fifo,2,1,2,5,20400,3097,17303,0.1518,0.8388235294117647,0.08556667742977074,0.9736461885222216,779.568512254902,1275.2016666666668,2832.0,456.0,47040.0,14400.0,61440.0,0.0,-29600.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s212,urgent_first,2,1,2,5,20400,3097,17303,0.1518,0.9145098039215687,1.0,0.8992082297867422,817.6507998366013,1238.6916666666668,0.0,1744.0,17440.0,14400.0,31840.0,29600.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s212,rl3_dqn,2,1,2,5,20400,3097,17303,0.1518,0.8513725490196078,1.0,0.8247702710512628,822.7277385620915,1562.6516666666673,0.0,3032.0,30320.0,14400.0,44720.0,16720.0,-12880.0,0.8166621364501223,0.9205548549810845,0.7379359770664119,0.0,7358.0,3172.0,4186.0,0.0,15.0,10.0,18.0,160.0
10,October,s122,fifo,1,2,2,5,20400,3097,17303,0.1518,0.03877450980392157,0.0032289312237649337,0.04513668150031786,14515.617569444445,26031.178333333333,3087.0,16522.0,211525.0,14400.0,225925.0,0.0,-119875.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s122,urgent_first,1,2,2,5,20400,3097,17303,0.1518,0.5507352941176471,1.0,0.47032306536438767,14684.736820261438,49201.02000000001,0.0,9165.0,91650.0,14400.0,106050.0,119875.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s122,rl3_dqn,1,2,2,5,20400,3097,17303,0.1518,0.17549019607843136,1.0,0.027914234525804774,14691.071732843138,26778.511666666673,0.0,16820.0,168200.0,14400.0,182600.0,43325.0,-76550.0,0.9856779121578613,0.9863013698630136,0.0,0.3333333333333333,3142.0,3139.0,0.0,3.0,15.0,10.0,18.0,160.0
10,October,s311,fifo,3,1,1,5,20400,3097,17303,0.1518,0.8392156862745098,0.08427510494026477,0.9743397098769,779.5237679738563,1277.5533333333333,2836.0,444.0,46980.0,14400.0,61380.0,0.0,-24640.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s311,urgent_first,3,1,1,5,20400,3097,17303,0.1518,0.8904901960784314,1.0,0.870889441137375,811.8002091503267,1897.3133333333344,0.0,2234.0,22340.0,14400.0,36740.0,24640.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s311,rl3_dqn,3,1,1,5,20400,3097,17303,0.1518,0.8361764705882353,1.0,0.8068543027220714,827.0011486928105,1593.6950000000006,0.0,3342.0,33420.0,14400.0,47820.0,13560.0,-11080.0,1.0,1.0,1.0,0.0,5481.0,2391.0,3090.0,0.0,15.0,10.0,18.0,160.0
10,October,s231,fifo,2,3,1,6,20400,3097,17303,0.1518,0.9556372549019608,0.7077817242492734,1.0,169.06314869281047,315.03333333333336,905.0,0.0,13575.0,17280.0,30855.0,0.0,-13575.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s231,urgent_first,2,3,1,6,20400,3097,17303,0.1518,1.0,1.0,1.0,170.89269035947711,651.8483333333337,0.0,0.0,0.0,17280.0,17280.0,13575.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s231,rl3_dqn,2,3,1,6,20400,3097,17303,0.1518,1.0,1.0,1.0,170.31931535947712,338.31666666666666,0.0,0.0,0.0,17280.0,17280.0,13575.0,0.0,0.9969308035714286,0.9969283276450512,1.0,0.9968944099378882,3584.0,2930.0,10.0,644.0,15.0,10.0,18.0,160.0
10,October,s312,fifo,3,1,2,6,20400,3097,17303,0.1518,0.8368627450980393,0.08459799806264126,0.9715078310119633,784.337533496732,1285.8566666666668,2835.0,493.0,47455.0,17280.0,64735.0,0.0,-24905.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s312,urgent_first,3,1,2,6,20400,3097,17303,0.1518,0.8894607843137254,1.0,0.8696757787666879,820.6762834967319,1923.6683333333565,0.0,2255.0,22550.0,17280.0,39830.0,24905.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s312,rl3_dqn,3,1,2,6,20400,3097,17303,0.1518,0.841078431372549,1.0,0.8126336473443911,815.6058480392156,1592.5916666666667,0.0,3242.0,32420.0,17280.0,49700.0,15035.0,-9870.0,1.0,1.0,1.0,0.0,5477.0,2387.0,3090.0,0.0,15.0,10.0,18.0,160.0
10,October,s222,fifo,2,2,2,6,20400,3097,17303,0.1518,0.9556862745098039,0.70810461737165,1.0,168.46581454248368,312.76666666666665,904.0,0.0,13560.0,17280.0,30840.0,0.0,-13560.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s222,urgent_first,2,2,2,6,20400,3097,17303,0.1518,1.0,1.0,1.0,171.302397875817,649.6083333333336,0.0,0.0,0.0,17280.0,17280.0,13560.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s222,rl3_dqn,2,2,2,6,20400,3097,17303,0.1518,1.0,1.0,1.0,170.01681209150328,337.68500000000006,0.0,0.0,0.0,17280.0,17280.0,13560.0,0.0,0.9970588235294118,0.99692727893479,1.0,1.0,3060.0,2929.0,117.0,14.0,15.0,10.0,18.0,160.0
10,October,s321,fifo,3,2,1,6,20400,3097,17303,0.1518,1.0,1.0,1.0,31.966649509803922,62.333333333333336,0.0,0.0,0.0,17280.0,17280.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s321,urgent_first,3,2,1,6,20400,3097,17303,0.1518,1.0,1.0,1.0,32.303432189542484,67.29500000000026,0.0,0.0,0.0,17280.0,17280.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s321,rl3_dqn,3,2,1,6,20400,3097,17303,0.1518,1.0,1.0,1.0,32.48536111111111,70.33666666666673,0.0,0.0,0.0,17280.0,17280.0,0.0,0.0,1.0,1.0,1.0,1.0,6153.0,2396.0,1338.0,2419.0,15.0,10.0,18.0,160.0
10,October,s322,fifo,3,2,2,7,20400,3097,17303,0.1518,1.0,1.0,1.0,21.06467320261438,41.46666666666667,0.0,0.0,0.0,20160.0,20160.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s322,urgent_first,3,2,2,7,20400,3097,17303,0.1518,1.0,1.0,1.0,21.370927287581697,31.75,0.0,0.0,0.0,20160.0,20160.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s322,rl3_dqn,3,2,2,7,20400,3097,17303,0.1518,1.0,1.0,1.0,21.590375,45.53333333333333,0.0,0.0,0.0,20160.0,20160.0,0.0,0.0,1.0,1.0,1.0,1.0,3765.0,2395.0,1361.0,9.0,15.0,10.0,18.0,160.0
10,October,s331,fifo,3,3,1,7,20400,3097,17303,0.1518,1.0,1.0,1.0,31.486937091503265,61.88333333333333,0.0,0.0,0.0,20160.0,20160.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s331,urgent_first,3,3,1,7,20400,3097,17303,0.1518,1.0,1.0,1.0,32.16366503267974,68.76666666666667,0.0,0.0,0.0,20160.0,20160.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s331,rl3_dqn,3,3,1,7,20400,3097,17303,0.1518,1.0,1.0,1.0,32.26873284313725,70.61666666666666,0.0,0.0,0.0,20160.0,20160.0,0.0,0.0,1.0,1.0,1.0,1.0,5041.0,2376.0,114.0,2551.0,15.0,10.0,18.0,160.0
10,October,s332,fifo,3,3,2,8,20400,3097,17303,0.1518,1.0,1.0,1.0,20.103964869281043,40.71833333333337,0.0,0.0,0.0,23040.0,23040.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s332,urgent_first,3,3,2,8,20400,3097,17303,0.1518,1.0,1.0,1.0,20.425639705882354,30.18666666666674,0.0,0.0,0.0,23040.0,23040.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s332,rl3_dqn,3,3,2,8,20400,3097,17303,0.1518,1.0,1.0,1.0,20.392075980392157,44.40500000000011,0.0,0.0,0.0,23040.0,23040.0,0.0,0.0,1.0,1.0,1.0,1.0,2579.0,2378.0,91.0,110.0,15.0,10.0,18.0,160.0
10,October,s432,fifo,4,3,2,9,20400,3097,17303,0.1518,1.0,1.0,1.0,8.39424428104575,12.9,0.0,0.0,0.0,25920.0,25920.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s432,urgent_first,4,3,2,9,20400,3097,17303,0.1518,1.0,1.0,1.0,8.426044934640524,12.583333333333334,0.0,0.0,0.0,25920.0,25920.0,0.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
10,October,s432,rl3_dqn,4,3,2,9,20400,3097,17303,0.1518,1.0,1.0,1.0,8.426159313725492,12.95,0.0,0.0,0.0,25920.0,25920.0,0.0,0.0,1.0,1.0,1.0,1.0,1479.0,1011.0,340.0,128.0,15.0,10.0,18.0,160.0
12,December,s111,fifo,1,1,1,3,40800,10345,30455,0.2536,0.006715686274509804,0.002029966167230546,0.008307338696437367,79726.59393913398,142805.98166666666,10324.0,30202.0,456880.0,8640.0,465520.0,0.0,-69660.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s111,urgent_first,1,1,1,3,40800,10345,30455,0.2536,0.11862745098039215,0.46602223296278394,0.0006238712855032014,81952.70375735295,168222.02333333332,5524.0,30436.0,387220.0,8640.0,395860.0,69660.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s111,rl3_dqn,1,1,1,3,40800,10345,30455,0.2536,0.008455882352941176,0.00763653939101015,0.00873419799704482,77693.35745547386,153249.68166666667,10266.0,30189.0,455880.0,8640.0,464520.0,1000.0,-68660.0,0.0024581298548064633,0.0024581298548064633,0.0,0.0,30511.0,30511.0,0.0,0.0,15.0,10.0,18.0,160.0
12,December,s211,fifo,2,1,1,4,40800,10345,30455,0.2536,0.01357843137254902,0.0034799420009666506,0.017008701362666228,31078.73463153595,55032.09666666667,10309.0,29937.0,454005.0,11520.0,465525.0,0.0,-155250.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s211,urgent_first,2,1,1,4,40800,10345,30455,0.2536,0.29669117647058824,0.7717738037699372,0.1353143982925628,33011.142848447715,81285.40333333332,2361.0,26334.0,298755.0,11520.0,310275.0,155250.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s211,rl3_dqn,2,1,1,4,40800,10345,30455,0.2536,0.016862745098039214,0.014499758337361043,0.017665407978985387,28806.276802287583,69477.69666666663,10195.0,29917.0,452095.0,11520.0,463615.0,1910.0,-153340.0,0.009183444112641685,0.004679013153589425,0.24612736660929432,0.0,31143.0,30562.0,581.0,0.0,15.0,10.0,18.0,160.0
12,December,s121,fifo,1,2,1,4,40800,10345,30455,0.2536,0.006715686274509804,0.002029966167230546,0.008307338696437367,79738.8767377451,142865.255,10324.0,30202.0,456880.0,11520.0,468400.0,0.0,-69550.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s121,urgent_first,1,2,1,4,40800,10345,30455,0.2536,0.11845588235294117,0.4652489125181247,0.0006567066163191594,81865.01570465686,167988.60166666665,5532.0,30435.0,387330.0,11520.0,398850.0,69550.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s121,rl3_dqn,1,2,1,4,40800,10345,30455,0.2536,0.008480392156862745,0.007733204446592557,0.00873419799704482,77725.88761519607,153304.17833333334,10265.0,30189.0,455865.0,11520.0,467385.0,1015.0,-68535.0,0.0024907416510995314,0.0024907416510995314,0.0,0.0,30513.0,30513.0,0.0,0.0,15.0,10.0,18.0,160.0
12,December,s112,fifo,1,1,2,4,40800,10345,30455,0.2536,0.006715686274509804,0.002029966167230546,0.008307338696437367,79725.63679697712,142803.365,10324.0,30202.0,456880.0,11520.0,468400.0,0.0,-69480.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s112,urgent_first,1,1,2,4,40800,10345,30455,0.2536,0.11833333333333333,0.4648622522957951,0.0006238712855032014,81787.97317933007,168078.70833333334,5536.0,30436.0,387400.0,11520.0,398920.0,69480.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s112,rl3_dqn,1,1,2,4,40800,10345,30455,0.2536,0.008455882352941176,0.00763653939101015,0.00873419799704482,77698.03119812091,153257.44666666666,10266.0,30189.0,455880.0,11520.0,467400.0,1000.0,-68480.0,0.0024581298548064633,0.0024581298548064633,0.0,0.0,30511.0,30511.0,0.0,0.0,15.0,10.0,18.0,160.0
12,December,s221,fifo,2,2,1,5,40800,10345,30455,0.2536,0.014558823529411765,0.0037699371677138716,0.018223608602856673,28738.293277369277,50741.72833333333,10306.0,29900.0,453590.0,14400.0,467990.0,0.0,-176575.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s221,urgent_first,2,2,1,5,40800,10345,30455,0.2536,0.34411764705882353,0.8179797003383277,0.18315547529141357,29602.3657622549,78478.50666666664,1883.0,24877.0,277015.0,14400.0,291415.0,176575.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s221,rl3_dqn,2,2,1,5,40800,10345,30455,0.2536,0.017990196078431372,0.01749637506041566,0.018157937941224757,27677.32836805555,66770.62666666666,10164.0,29902.0,451480.0,14400.0,465880.0,2110.0,-174465.0,0.005752761979473099,0.0057202628052168795,1.0,0.0,30594.0,30593.0,1.0,0.0,15.0,10.0,18.0,160.0
12,December,s212,fifo,2,1,2,5,40800,10345,30455,0.2536,0.013529411764705882,0.0034799420009666506,0.016943030701034312,31003.500289624182,54878.665,10309.0,29939.0,454025.0,14400.0,468425.0,0.0,-155860.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s212,urgent_first,2,1,2,5,40800,10345,30455,0.2536,0.2975,0.7768003866602223,0.1346905270070596,32979.96860375817,81344.66,2309.0,26353.0,298165.0,14400.0,312565.0,155860.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s212,rl3_dqn,2,1,2,5,40800,10345,30455,0.2536,0.016838235294117647,0.014693088448525857,0.017566901986537514,28800.00582720588,69389.61666666667,10193.0,29920.0,452095.0,14400.0,466495.0,1930.0,-153930.0,0.009314575705017022,0.004744298661780584,0.2539404553415061,0.0,31134.0,30563.0,571.0,0.0,15.0,10.0,18.0,160.0
12,December,s122,fifo,1,2,2,5,40800,10345,30455,0.2536,0.006715686274509804,0.002029966167230546,0.008307338696437367,79774.51869812091,142905.62166666667,10324.0,30202.0,456880.0,14400.0,471280.0,0.0,-70330.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s122,urgent_first,1,2,2,5,40800,10345,30455,0.2536,0.11973039215686275,0.47027549540840985,0.0006567066163191594,81865.54200857843,168251.96166666667,5480.0,30435.0,386550.0,14400.0,400950.0,70330.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s122,rl3_dqn,1,2,2,5,40800,10345,30455,0.2536,0.008504901960784314,0.007733204446592557,0.008767033327860779,77721.82169934642,153287.76166666666,10265.0,30188.0,455855.0,14400.0,470255.0,1025.0,-69305.0,0.0024907416510995314,0.0024907416510995314,0.0,0.0,30513.0,30513.0,0.0,0.0,15.0,10.0,18.0,160.0
12,December,s311,fifo,3,1,1,5,40800,10345,30455,0.2536,0.013627450980392157,0.0034799420009666506,0.017074372024298144,31060.710419117644,54972.17166666666,10309.0,29935.0,453985.0,14400.0,468385.0,0.0,-152990.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s311,urgent_first,3,1,1,5,40800,10345,30455,0.2536,0.29230392156862745,0.7630739487675205,0.13239205384994254,33023.717895016336,81283.75833333333,2451.0,26423.0,300995.0,14400.0,315395.0,152990.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s311,rl3_dqn,3,1,1,5,40800,10345,30455,0.2536,0.01713235294117647,0.014983083615273078,0.017862419963881136,28800.85850081699,69350.34333333331,10190.0,29911.0,451960.0,14400.0,466360.0,2025.0,-150965.0,0.007137134950112883,0.004780302534215179,0.013895408881795137,0.0,41193.0,30542.0,10651.0,0.0,15.0,10.0,18.0,160.0
12,December,s231,fifo,2,3,1,6,40800,10345,30455,0.2536,0.014558823529411765,0.0037699371677138716,0.018223608602856673,28697.997505310457,50706.18666666666,10306.0,29900.0,453590.0,17280.0,470870.0,0.0,-176420.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s231,urgent_first,2,3,1,6,40800,10345,30455,0.2536,0.343921568627451,0.8165297245045916,0.18338532260712526,29542.20070261438,78053.87499999999,1898.0,24870.0,277170.0,17280.0,294450.0,176420.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s231,rl3_dqn,2,3,1,6,40800,10345,30455,0.2536,0.017794117647058825,0.01749637506041566,0.017895255294697095,27757.014512663394,66899.14666666667,10164.0,29910.0,451560.0,17280.0,468840.0,2030.0,-174390.0,0.005915225987777379,0.005752761979473099,0.0,1.0,30599.0,30594.0,0.0,5.0,15.0,10.0,18.0,160.0
12,December,s312,fifo,3,1,2,6,40800,10345,30455,0.2536,0.013676470588235293,0.0034799420009666506,0.01714004268593006,31042.406199754903,54935.41666666666,10309.0,29933.0,453965.0,17280.0,471245.0,0.0,-154180.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s312,urgent_first,3,1,2,6,40800,10345,30455,0.2536,0.29455882352941176,0.7686805219913001,0.1335084550976851,32993.95975898693,81133.59333333334,2393.0,26389.0,299785.0,17280.0,317065.0,154180.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s312,rl3_dqn,3,1,2,6,40800,10345,30455,0.2536,0.017083333333333332,0.01430642822619623,0.018026596617960924,28816.924843954246,69538.9416666665,10197.0,29906.0,452015.0,17280.0,469295.0,1950.0,-152230.0,0.00680057319116897,0.004552153266743081,0.013254371122391428,0.0,41173.0,30535.0,10638.0,0.0,15.0,10.0,18.0,160.0
12,December,s222,fifo,2,2,2,6,40800,10345,30455,0.2536,0.014583333333333334,0.0037699371677138716,0.018256443933672633,28723.03118872549,50736.00166666666,10306.0,29899.0,453580.0,17280.0,470860.0,0.0,-176290.0,,,,,,,,,15.0,10.0,18.0,160.0
12,December,s222,urgent_first,2,2,2,6,40800,10345,30455,0.2536,0.34355392156862746,0.817109714838086,0.18269578065999015,29617.497381944446,78356.35333333333,1892.0,24891.0,277290.0,17280.0,294570.0,176290.0,0.0,,,,,,,,,15.0,10.0,18.0,160.0
